"","ID","LongID","SiO2_n","TiO2_n","Al2O3_n","FeO_n","MnO_n","MgO_n","CaO_n","Na2O_n","K2O_n","Total_n","Type","Group","Eruption_ID","Volcano"
"11","SAM-11","SAM-11_So-A-1_So_UK_Solipuli",-0.716209908360747,-0.040341542918713,0.832980171836992,0.133949493811429,-0.317314496587847,-0.386114065621626,-0.613923958345866,0.124105242359839,1.53073931737127,100,"Acid","SAM","So_UK","Solipuli"
"12","SAM-12","SAM-12_So-A-2_So_UK_Solipuli",-0.635714757592814,-0.0684783894038438,0.767810562685361,0.00535392286373002,-0.397021150685918,-0.568502097787561,-0.659461186012098,0.120885897095521,1.53073931737127,100,"Acid","SAM","So_UK","Solipuli"
"13","SAM-13","SAM-13_So-A-3_So_UK_Solipuli",-0.591267435212262,-0.040341542918713,0.692458202103788,0.0114197516820176,-0.317314496587847,-0.512382703274966,-0.814701734874253,0.0736688332188551,1.57711221269761,100,"Acid","SAM","So_UK","Solipuli"
"14","SAM-14","SAM-14_So-A-4_So_UK_Solipuli",-0.821553562191824,0.0103047807545224,0.941935612137374,0.00171442557275727,0.176866758820187,-0.266860352282361,-0.587015596543093,0.274341354694685,1.62875475522013,100,"Acid","SAM","So_UK","Solipuli"
"15","SAM-15","SAM-15_So-A-5_So_UK_Solipuli",-0.764856977737887,-0.164143667453288,0.752536435540447,0.176410295539443,-0.333255827407462,-0.561487173473487,-0.678090051875557,0.404188280355515,1.5317932468105,100,"Acid","SAM","So_UK","Solipuli"
"16","SAM-16","SAM-16_So-A-6_So_UK_Solipuli",-0.825403330272028,-0.254181576205707,0.813632944120101,0.181262958594073,-0.668023774619356,-0.238800655026064,-0.547687990831346,0.369848597536121,1.60451437811772,100,"Acid","SAM","So_UK","Solipuli"
"17","SAM-17","SAM-17_So-A-7_So_UK_Solipuli",-0.81245411036588,0.0722058430218101,0.711805429820679,0.238281749485977,0.0971601047221168,-0.596561795043859,-0.634622698194153,0.438527963174908,1.54022468232438,100,"Acid","SAM","So_UK","Solipuli"
"18","SAM-18","SAM-18_So-A-8_So_UK_Solipuli",-0.756807462661095,0.032814257942627,0.807523293262136,0.160639140611895,0.431928051934011,-0.400143914249775,-0.520779629028573,0.14020196868143,1.5317932468105,100,"Acid","SAM","So_UK","Solipuli"
"19","SAM-19","SAM-19_So-A-9_So_UK_Solipuli",-0.768706745818091,-0.124752082374105,0.652745471527013,0.216444765740141,-0.221666511670163,-0.610591643672008,-0.593225218497578,0.438527963174908,1.5286314584928,100,"Acid","SAM","So_UK","Solipuli"
"20","SAM-20","SAM-20_So-A-10_So_UK_Solipuli",-0.853751622498996,-0.0909878665919484,0.840108097837951,0.200673610812594,-0.141959857572093,-0.358054368365329,-0.731906775481104,0.744365763285129,1.3241691472812,100,"Acid","SAM","So_UK","Solipuli"
"21","SAM-21","SAM-21_So-A-11_So_UK_Solipuli",-0.720059676440951,0.246654291229621,0.942953887280369,-0.037106878864284,-0.939026398552794,-0.386114065621626,-0.529059124967888,0.0618645672496886,1.58238185989378,100,"Acid","SAM","So_UK","Solipuli"
"22","SAM-22","SAM-22_So-A-12_So_UK_Solipuli",-0.788305565135505,-0.0459689122157392,0.89000357984467,0.036896232718826,-0.333255827407462,-0.449248384448296,-0.665670807966584,0.602714571655132,1.3420859477482,100,"Acid","SAM","So_UK","Solipuli"
"23","SAM-23","SAM-23_So-A-13_So_UK_Solipuli",-0.308134491858972,-0.445512132304596,1.07023828015465,0.107259847010963,-1.05061571429009,-0.449248384448296,-0.54147836887686,-1.21192304233218,1.49068999868034,100,"Acid","SAM","So_UK","Solipuli"
"24","SAM-24","SAM-24_So-A-14_So_UK_Solipuli",-0.232539045920389,-0.07410575870087,0.997940745002058,0.189755118939676,-0.0144292110151811,-0.400143914249775,-0.628413076239667,-1.81072126149535,1.75101057017139,100,"Acid","SAM","So_UK","Solipuli"
"25","SAM-25","SAM-25_So-A-15_So_UK_Solipuli",-0.462825172899952,-0.040341542918713,0.848254298981906,0.281955716977648,-0.572375789701672,-0.203726033455692,-0.603574588421722,-0.930766889248396,1.64350976736942,100,"Acid","SAM","So_UK","Solipuli"
"26","SAM-26","SAM-26_So-A-16_So_UK_Solipuli",-0.778156176560414,-0.0909878665919484,0.739298858681522,0.0696517083375794,0.336280067016327,-0.428203611506073,-0.713277909617645,0.420285006677106,1.60346044867849,100,"Acid","SAM","So_UK","Solipuli"
"27","SAM-27","SAM-27_So-A-17_So_UK_Solipuli",-0.760307251824915,0.0496963658337055,0.915460458419524,0.0805702002104971,-0.636141112980128,-0.21775588208384,-0.603574588421722,0.164883615707868,1.55919541223061,100,"Acid","SAM","So_UK","Solipuli"
"28","SAM-28","SAM-28_So-A-18_So_UK_Solipuli",-0.743858242754948,0.0103047807545224,0.956191464139294,-0.0286147185186811,-0.668023774619356,-0.379099141307552,-0.669810555936242,0.374141057888546,1.42429244400853,100,"Acid","SAM","So_UK","Solipuli"
"29","SAM-29","SAM-29_So-A-19_So_UK_Solipuli",-0.743508263838569,-0.07410575870087,0.768828837828355,0.0854228632651273,-0.381079819866304,-0.40715883856385,-0.520779629028573,0.362336791919379,1.45591032718558,100,"Acid","SAM","So_UK","Solipuli"
"30","SAM-30","SAM-30_So-A-20_So_UK_Solipuli",-0.854801559248143,0.167871121071254,0.615069291236226,0.239494915249634,-0.84337841363511,-0.329994671109031,-0.526989250983059,0.701441159760887,1.45801818606405,100,"Acid","SAM","So_UK","Solipuli"
"31","SAM-31","SAM-31_So-A-21_So_UK_Solipuli",-0.810354236867586,0.0834605816158621,0.938880786708393,0.190968284703333,-0.0463118726544092,-0.337009595423105,-0.715347783602474,0.283999390487638,1.50017536363345,100,"Acid","SAM","So_UK","Solipuli"
"32","SAM-32","SAM-32_So-A-22_So_UK_Solipuli",-0.803004679623557,-0.0628510201068176,0.625252042666168,0.15821280908458,-0.237607842489777,-0.273875276596436,-0.669810555936242,0.539400781456876,1.58975936596843,100,"Acid","SAM","So_UK","Solipuli"
"33","SAM-33","SAM-33_So-A-23_So_UK_Solipuli",-0.590217498463115,-0.113497343780053,0.67616579981588,0.129096830756799,0.00151211980443288,-0.512382703274966,-0.692579169769358,-0.0422275962965966,1.53284717624974,100,"Acid","SAM","So_UK","Solipuli"
"34","SAM-34","SAM-34_So-A-24_So_UK_Solipuli",-0.65601353474299,-0.119124713077079,0.857418775268854,0.106046681247306,-1.05061571429009,-0.771934902895719,-0.781583751116993,0.189565262734308,1.49068999868034,100,"Acid","SAM","So_UK","Solipuli"
"35","SAM-35","SAM-35_So-A-25_So_UK_Solipuli",-0.630115094930695,0.0890879509128882,0.818724319835073,-0.026188386991366,-0.508610466423216,-0.596561795043859,-0.876797954419115,0.11015474621446,1.59397508372537,100,"Acid","SAM","So_UK","Solipuli"
"36","SAM-36","SAM-36_So-A-26_So_UK_Solipuli",-0.563619100818056,-0.237299468314628,0.749481610111466,-0.153570792175407,-0.540493128062444,-0.799994600152017,-0.779513877132165,0.201369528703473,1.52968538793203,100,"Acid","SAM","So_UK","Solipuli"
"37","SAM-37","SAM-37_So-A-27_So_UK_Solipuli",-0.621715600937519,-0.394865808631361,0.649690646098031,0.0308304039005382,-0.333255827407462,-0.652681189556454,-0.601504714436893,0.0897655595404463,1.65931870895794,100,"Acid","SAM","So_UK","Solipuli"
"38","SAM-38","SAM-38_So-A-28_So_UK_Solipuli",-0.488373633795858,-0.0290868043246607,0.632379968667129,-0.194818428139764,0.368162728655555,-0.673725962498677,-0.783653625101822,0.12947081780037,1.41480707905542,100,"Acid","SAM","So_UK","Solipuli"
"39","SAM-39","SAM-39_So-A-29_So_UK_Solipuli",-0.647614040749815,0.00467741145749622,0.976556966999178,-0.125667979611284,-0.412962481505532,-0.540442400531263,-0.85195946660117,-0.0314964454155364,1.69620623933117,100,"Acid","SAM","So_UK","Solipuli"
"40","SAM-40","SAM-40_So-A-30_So_UK_Solipuli",-0.602466760536495,0.162243751774228,0.713841980106668,-0.0637965256647498,-0.954967729372408,-0.554472249159412,-0.73811639743559,0.100496710421506,1.59924473092155,100,"Acid","SAM","So_UK","Solipuli"
"41","SAM-41","SAM-41_So-A-31_So_UK_Solipuli",-0.833802824265204,-0.0515962815127653,0.983684893000138,0.143654819920689,-0.668023774619356,-0.575517022101635,-0.748465767359734,0.390237784210136,1.58132793045455,100,"Acid","SAM","So_UK","Solipuli"
"42","SAM-42","SAM-42_So-A-32_So_UK_Solipuli",-0.611916191278817,-0.141634190265184,0.703659228676724,0.140015322629717,-1.05061571429009,-0.301934973852733,-0.733976649465932,0.00284323740385682,1.58132793045455,100,"Acid","SAM","So_UK","Solipuli"
"43","SAM-43","SAM-43_So-A-33_So_UK_Solipuli",-0.439376585502339,-0.0459689122157392,0.344208103199761,0.201886776576251,-0.269490504129005,-0.617606567986082,-0.829190852768054,-0.146319759842883,1.55076397671673,100,"Acid","SAM","So_UK","Solipuli"
"44","SAM-44","SAM-44_So-A-34_So_UK_Solipuli",-0.587767646048437,-0.181025775344367,0.714860255249661,-0.0237620554640509,-0.970909060192022,-0.393128989935701,-0.698788791723844,0.15093311956249,1.4896360692411,100,"Acid","SAM","So_UK","Solipuli"
"45","SAM-45","SAM-45_So-A-35_So_UK_Solipuli",-0.596867097874376,0.139734274586124,0.540735205797649,-0.0176962266457633,-1.05061571429009,-0.400143914249775,-0.628413076239667,0.211027564496428,1.54549432952056,100,"Acid","SAM","So_UK","Solipuli"
"46","SAM-46","SAM-46_So-A-36_So_UK_Solipuli",-0.558719395988705,-0.136006820968158,0.607941365235267,-0.0213357239367358,-0.397021150685918,-0.540442400531263,-0.70499841367833,0.0683032577783251,1.5707886360622,100,"Acid","SAM","So_UK","Solipuli"
"47","SAM-47","SAM-47_So-A-37_So_UK_Solipuli",-0.628715179265169,-0.00657732713655609,0.599795164091314,0.143654819920689,-1.05061571429009,-0.34402451973718,-0.663600933981755,0.219612485201276,1.46750355101717,100,"Acid","SAM","So_UK","Solipuli"
"48","SAM-48","SAM-48_So-A-38_So_UK_Solipuli",-0.657063471492137,0.0159321500515485,0.582484486660411,0.140015322629717,-0.588317120521286,-0.617606567986082,-0.700858665708673,0.168102960972187,1.64983334400483,100,"Acid","SAM","So_UK","Solipuli"
"49","SAM-49","SAM-49_So-A-39_So_UK_Solipuli",-0.746308095169625,-0.332964746364073,0.987757993572116,-0.0553043653191469,0.0971601047221168,-0.372084216993477,-0.642902194133468,0.200296413615368,1.5918672248469,100,"Acid","SAM","So_UK","Solipuli"
"50","SAM-50","SAM-50_So-A-40_So_UK_Solipuli",-0.602466760536495,0.134106905289097,0.74846333496847,-0.0298278842823387,0.129042766361345,-0.673725962498677,-0.700858665708673,-0.00252233803667325,1.56762684774449,100,"Acid","SAM","So_UK","Solipuli"
"51","SAM-51","SAM-51_So-A-41_So_UK_Solipuli",-0.609466338864139,0.0440689965366793,0.576374835802445,0.176410295539443,0.384104059475169,-0.512382703274966,-0.800212616980452,0.0232324240778717,1.5887054365292,100,"Acid","SAM","So_UK","Solipuli"
"52","SAM-52","SAM-52_So-A-42_So_UK_Solipuli",-1.04099034276353,-0.226044729720576,1.89605942112297,-0.388924950324969,1.05363995389896,-0.975367708003877,0.772891611489384,0.392384014386348,0.924729889811124,100,"Acid","SAM","So_UK","Solipuli"
"53","SAM-53","SAM-53_So-A-43_So_UK_Solipuli",-0.565368995399971,-0.0628510201068176,0.809559843548125,-0.141439134538832,-1.05061571429009,-0.814024448780166,-0.984431401630209,0.0833268690118099,1.68566694493882,100,"Acid","SAM","So_UK","Solipuli"
"54","SAM-54","SAM-54_So-A-44_So_UK_Solipuli",-0.415228040271959,-0.406120547225413,0.631361693524134,-0.242131892922407,0.144984097180959,-0.673725962498677,-0.947173669903292,-0.0465200566490212,1.57816614213685,100,"Acid","SAM","So_UK","Solipuli"
"55","SAM-55","SAM-55_So-A-45_So_UK_Solipuli",-0.738258580092834,-0.203535252532471,0.856400500125859,0.110899344301936,-0.460786473964374,-0.40715883856385,-0.584945722558264,0.174541651500823,1.57184256550143,100,"Acid","SAM","So_UK","Solipuli"
"56","SAM-56","SAM-56_So-A-46_So_UK_Solipuli",-0.530721082678121,-0.07410575870087,0.573320010373464,-0.16691561557564,-0.699906436258584,-0.491337930332743,-0.73811639743559,0.0103550430205987,1.72571626362975,100,"Acid","SAM","So_UK","Solipuli"
"57","SAM-57","SAM-57_So-A-47_So_UK_Solipuli",-0.629065158181548,-0.124752082374105,0.862510150983824,-0.0322542158096538,-1.05061571429009,-0.421188687191998,-0.825051104798397,0.0736688332188551,1.60767616643543,100,"Acid","SAM","So_UK","Solipuli"
"58","SAM-58","SAM-58_So-A-48_So_UK_Solipuli",-0.75155777891536,0.139734274586124,0.632379968667129,0.337761342105895,-0.237607842489777,-0.610591643672008,-0.800212616980452,0.293657426280593,1.59081329540767,100,"Acid","SAM","So_UK","Solipuli"
"59","SAM-59","SAM-59_So-A-49_So_UK_Solipuli",-0.645164188335137,-0.0797331279978961,0.672092699243904,0.283168882741306,-0.301373165768233,-0.259845427968287,-0.822981230813568,0.0672301426902187,1.50122929307269,100,"Acid","SAM","So_UK","Solipuli"
"60","SAM-60","SAM-60_So-A-50_So_UK_Solipuli",-0.692061363130367,-0.07410575870087,0.831961896693998,0.0429620615371136,0.384104059475169,-0.28089020091051,-0.769164507208021,0.158444925179232,1.52652359961433,100,"Acid","SAM","So_UK","Solipuli"
"61","SAM-61","SAM-61_So-A-51_So_UK_Solipuli",-0.314434112353849,-0.0909878665919484,0.382902558633542,-0.204523754249024,-0.110077195932865,-0.898203540549059,-1.00306026749367,-0.0518856320895513,1.52441574073586,100,"Acid","SAM","So_UK","Solipuli"
"62","SAM-62","SAM-62_So-A-52_So_UK_Solipuli",-0.45652555240507,-0.07410575870087,0.390030484634501,-0.107470493156421,-1.05061571429009,-0.64566626524238,-0.862308836525314,0.179907226941353,1.58238185989378,100,"Acid","SAM","So_UK","Solipuli"
"63","SAM-63","SAM-63_So-A-53_So_UK_Solipuli",-0.592667350877788,-0.0234594350276346,0.826870520979026,-0.0771413490649826,0.160925428000573,-0.322979746794957,-0.820911356828739,0.0146475033730234,1.51914609353968,100,"Acid","SAM","So_UK","Solipuli"
"64","SAM-64","SAM-64_So-A-54_So_UK_Solipuli",-0.545070218249795,0.212890075447464,0.580447936374423,0.280742551213991,-0.811495751995882,-0.393128989935701,-0.773304255177678,-0.132369263697504,1.46644962157793,100,"Acid","SAM","So_UK","Solipuli"
"65","SAM-65","SAM-65_So-A-55_So_UK_Solipuli",-0.575868362891436,0.100342689506941,0.677184074958874,-0.0334673815733112,-0.668023774619356,-0.322979746794957,-0.587015596543093,-0.0808597394684144,1.58975936596843,100,"Acid","SAM","So_UK","Solipuli"
"66","SAM-66","SAM-66_So-A-56_So_UK_Solipuli",-0.724259423437539,0.252281660526647,0.998959020145052,0.0174855805003054,-0.141959857572093,-0.210740957769766,-0.715347783602474,-0.056178092441975,1.62032331970625,100,"Acid","SAM","So_UK","Solipuli"
"67","SAM-67","SAM-67_So-A-57_So_UK_Solipuli",-0.625915347934107,-0.276691053393811,0.704677503819719,0.156999643320922,0.368162728655555,-0.680740886812752,-0.733976649465932,0.154152464826808,1.4474788916717,100,"Acid","SAM","So_UK","Solipuli"
"68","SAM-68","SAM-68_So-A-58_So_UK_Solipuli",-0.591967393045025,-0.29357316128489,0.74846333496847,0.0247645750822506,-0.556434458882058,-0.463278233076445,-0.777444003147336,0.0489871861924166,1.57184256550143,100,"Acid","SAM","So_UK","Solipuli"
"69","SAM-69","SAM-69_So-A-59_So_UK_Solipuli",-0.678412185391456,0.184753228962333,0.689403376674805,0.104833515483648,0.973933299800888,-0.442233460134222,-0.785723499086651,0.113374091478778,1.56973470662296,100,"Acid","SAM","So_UK","Solipuli"
"70","SAM-70","SAM-70_So-A-60_So_UK_Solipuli",-0.523371525434092,0.370456415764196,0.599795164091314,-0.0819940121196127,0.129042766361345,-0.491337930332743,-0.773304255177678,-0.0787135092922017,1.56762684774449,100,"Acid","SAM","So_UK","Solipuli"
"71","SAM-71","SAM-71_So-A-61_So_UK_Solipuli",-0.663013113070635,-0.259808945502733,1.07431138072662,0.0502410561190588,-0.939026398552794,-0.589546870729784,-0.630482950224496,0.0457678409280984,1.39056670195301,100,"Acid","SAM","So_UK","Solipuli"
"72","SAM-72","SAM-72_So-A-62_So_UK_Solipuli",-0.743158284922185,0.0609511044277578,0.931752860707432,-0.0516648680281744,-0.428903812325146,-0.358054368365329,-0.725697153526617,0.26468331890173,1.57500435381914,100,"Acid","SAM","So_UK","Solipuli"
"73","SAM-73","SAM-73_So-A-63_So_UK_Solipuli",-0.462475193983568,0.0665784737247839,0.491857998933926,-0.325840330614778,-0.253549173309391,-0.835069221722389,-1.05066736914473,0.263610203813624,1.64772548512636,100,"Acid","SAM","So_UK","Solipuli"
"74","SAM-74","SAM-74_So-A-64_So_UK_Solipuli",-0.741408390340275,0.14536164388315,0.680238900387857,0.393566967234142,-0.476727804783988,-0.673725962498677,-0.897496694267402,0.116593436743097,1.70990732204122,100,"Acid","SAM","So_UK","Solipuli"
"75","SAM-75","SAM-75_So-A-65_So_UK_Solipuli",-0.502372790451153,-0.181025775344367,0.315696399195924,0.215231599976484,-0.556434458882058,-0.287905125224585,-0.83540047472254,0.0790344086593852,1.53390110568897,100,"Acid","SAM","So_UK","Solipuli"
"76","SAM-76","SAM-76_So-A-66_So_UK_Solipuli",-0.480324118719066,-0.316082638472995,0.661909947813962,-0.284592694650421,0.049336112263275,-0.785964751523868,-1.0920648488413,0.0725957181307497,1.74152520521827,100,"Acid","SAM","So_UK","Solipuli"
"77","SAM-81","SAM-81_H1-5_H1_Hudson",0.177986222996064,-0.777526920829139,0.65681857209899,-0.415614597125435,0.224690751279029,-0.210740957769766,0.516227237370622,-0.695754684953174,-0.197704962974186,100,"Acid","SAM","H1","Hudson"
"78","SAM-82","SAM-82_H1-6_H1_Hudson",0.195835147731562,-0.8338006137994,0.943972162423363,-0.260329379377271,-0.253549173309391,-0.210740957769766,0.988158505911573,-1.15182859739824,-0.432731227923598,100,"Acid","SAM","H1","Hudson"
"79","SAM-83","SAM-83_H1-7_H1_Hudson",0.137738647612095,-0.608705841918354,0.726061281822597,-0.297937518050654,-0.412962481505532,-0.210740957769766,0.818428839155616,-0.844917682199913,-0.245131787739762,100,"Acid","SAM","H1","Hudson"
"80","SAM-84","SAM-84_H1-8_H1_Hudson",0.148937972936332,-0.721253227858877,0.948045262995339,-0.31977450179649,-0.0941358651132513,-0.140591714629022,0.99229825388123,-0.889988515900367,-0.546555607360982,100,"Acid","SAM","H1","Hudson"
"81","SAM-85","SAM-85_H1-9_H1_Hudson",0.368024774591657,-0.271063684096785,-0.217879775733054,-0.102617830101791,-0.253549173309391,-0.140591714629022,1.77471062014649,-1.15182859739824,-0.401113344746547,100,"Acid","SAM","H1","Hudson"
"82","SAM-89","SAM-89_POR1_11-15-1_UK_Solipuli",-2.07272818825859,1.88984612596126,2.39908734176212,0.789059006186499,0.607282690949765,2.15328853607331,0.0877633225110741,1.34638332771262,1.06279464635091,100,"Acid","SAM","UK","Solipuli"
"83","SAM-91","SAM-91_POR1_11-15-3_UK_Solipuli",-0.460025341568895,-0.226044729720576,1.10282308473046,-0.502962532108778,0.0174534506240469,-0.435218535820147,1.94237041291762,-0.375966388697574,0.242837542626058,100,"Acid","SAM","UK","Solipuli"
"84","SAM-97","SAM-97_POR1_11-15-9_UK_Solipuli",-0.195441280783866,0.713725942882791,0.269874017761183,-0.14750496335712,0.878285314883204,-0.0213380012897567,1.08337270921369,-0.874964904666882,0.63279143514302,100,"Acid","SAM","UK","Solipuli"
"85","SAM-101","SAM-101_POR1_11-15-13_UK_Solipuli",-1.86834050109132,0.674334357803608,3.43467316218725,-0.139012803011517,-1.05061571429009,0.378512684612485,4.61664760131634,-0.811651114468626,0.599065693087499,100,"Acid","SAM","UK","Solipuli"
"86","SAM-102","SAM-102_POR1_11-15-14_UK_Solipuli",0.0582934335933134,0.505513278892823,-1.14247360557181,1.12631908848329,0.463810713573239,3.59134802045857,0.0587850867234719,-1.3052840549974,0.691811483740182,100,"Acid","SAM","UK","Solipuli"
"87","SAM-104","SAM-104_POR1_11-15-16_UK_Solipuli",-1.71959946162883,-0.327337377067047,3.36543045246364,-0.57575247792823,-1.05061571429009,-0.301934973852733,5.21484118293184,-0.315871943763636,0.102664927207799,100,"Acid","SAM","UK","Solipuli"
"88","SAM-106","SAM-106_POR1_11-15-18_UK_Solipuli",0.0190957949584912,-0.040341542918713,0.188412006321645,-0.524799515854614,-1.05061571429009,-0.386114065621626,0.957110396139141,-0.690389109512644,0.605389269722909,100,"Acid","SAM","UK","Solipuli"
"89","SAM-107","SAM-107_POR1_11-15-19_UK_Solipuli",1.1488277370406,2.37942725480253,-2.13834669542017,-0.859633266624094,-0.237607842489777,-1.61372582058465,-1.48741077994359,-1.38362145642914,1.50333715195116,100,"Acid","SAM","UK","Solipuli"
"90","SAM-108","SAM-108_POR1_11-15-20_UK_Solipuli",-0.0732986389664378,1.02323125421923,0.265800917189205,-0.363448469288161,-0.237607842489777,-0.365069292679403,1.05232459944126,-0.769799626032491,0.435706630006069,100,"Acid","SAM","UK","Solipuli"
"91","SAM-109","SAM-109_POR1_11-15-21_UK_Solipuli",0.0327449726974019,0.43798484732851,0.295330896336038,-0.00556456900918796,-0.269490504129005,0.708214127373982,0.952970648169484,0.404188280355515,-1.37705200547819,100,"Acid","SAM","UK","Solipuli"
"92","SAM-110","SAM-110_POR1_11-15-22_UK_Solipuli",0.0418444245233408,0.893801760387628,-0.468375460909635,0.224936926085744,-1.05061571429009,1.3325423913266,0.56797408699134,-1.11856202966695,0.749777602898109,100,"Acid","SAM","UK","Solipuli"
"93","SAM-142","SAM-142_POR4_48-53-1_UK_Solipuli",0.892293191332363,-0.541177410354041,-1.15061980671577,-1.03068963929981,-0.237607842489777,-1.15775574016981,-0.820911356828739,-1.22050796303703,1.38318919587836,100,"Acid","SAM","UK","Solipuli"
"94","SAM-144","SAM-144_POR4_48-53-3_UK_Solipuli",0.896842917245335,-0.58619636473025,-1.13941878014283,-0.946981201607437,-0.237607842489777,-1.03148710251647,-0.947173669903292,-1.34928177360975,1.46750355101717,100,"Acid","SAM","UK","Solipuli"
"95","SAM-145","SAM-145_POR4_48-53-4_UK_Solipuli",-0.0799482383777037,0.499885909595797,0.0397438354444865,0.154573311793607,1.83476516406004,0.925676781110289,1.04404510350195,0.614518837624299,-1.34648805174037,100,"Acid","SAM","UK","Solipuli"
"96","SAM-146","SAM-146_POR4_48-53-5_UK_Solipuli",0.897542875078098,-0.631215319106459,-1.12108982756894,-1.01249215284494,-0.237607842489777,-1.22790498331056,-0.83540047472254,-1.15934040301498,1.29571305242186,100,"Acid","SAM","UK","Solipuli"
"97","SAM-147","SAM-147_POR4_48-53-6_UK_Solipuli",0.960189101110532,-0.664979534888616,-0.915398248684102,-1.1507930499019,-1.05061571429009,-1.08760649702907,-0.967872409751579,-1.31172274552604,1.26936481644098,100,"Acid","SAM","UK","Solipuli"
"98","SAM-148","SAM-148_POR4_48-53-7_UK_Solipuli",0.954939417364797,-0.800036398017243,-1.2147711407244,-1.1738431994114,0.0333947814436609,-1.2419348319387,-1.15830081635582,-1.19153385565816,1.56973470662296,100,"Acid","SAM","UK","Solipuli"
"99","SAM-149","SAM-149_POR4_48-53-8_UK_Solipuli",0.901042664241922,-0.676234273482668,-1.0212988635555,-1.02462381048152,-0.285431834948619,-0.898203540549059,-0.918195434115689,-1.41903425433664,1.45064067998941,100,"Acid","SAM","UK","Solipuli"
"100","SAM-150","SAM-150_POR4_48-53-9_UK_Solipuli",0.749501793448379,-0.65935216559159,-1.07323089584821,-0.824451459478026,-1.05061571429009,-0.75790505426757,-0.709138161647988,-1.20119189145112,1.49279785755881,100,"Acid","SAM","UK","Solipuli"
"101","SAM-151","SAM-151_POR4_48-53-10_UK_Solipuli",0.81494785081187,-0.755017443641034,-1.09868777442306,-0.908159897170396,-1.05061571429009,-0.799994600152017,-0.837470348707369,-1.11856202966695,1.40321385522383,100,"Acid","SAM","UK","Solipuli"
"102","SAM-152","SAM-152_POR4_48-53-11_UK_Solipuli",0.92799104080336,-0.890074306769662,-1.14145533042882,-1.01127898708129,-1.05061571429009,-0.94730801074758,-0.920265308100518,-1.24089714971104,1.4053217141023,100,"Acid","SAM","UK","Solipuli"
"103","SAM-153","SAM-153_POR4_48-53-12_UK_Solipuli",0.897892853994482,-0.726880597155903,-1.25448387130118,-1.05859245186393,-1.03467438347048,-0.982382632317951,-0.893356946297745,-1.35142800378596,1.72466233419051,100,"Acid","SAM","UK","Solipuli"
"104","SAM-154","SAM-154_POR4_48-53-13_UK_Solipuli",0.817397703226548,-0.496158455977831,-1.15571118243074,-0.90573356564308,-0.652082443799742,-0.870143843292761,-0.814701734874253,-1.22694665356566,1.48331249260569,100,"Acid","SAM","UK","Solipuli"
