"","PC1","PC2","PC3","PC4"
"1",-0.965645069690303,1.07755630869897,-1.79107931302337,-0.698017124008329
"2",-0.826427070652725,1.21375574956473,-1.73963071336785,-0.661907783909487
"3",-2.01792594948479,1.28172357052448,-0.89310634725982,-0.480019487780814
"4",-0.777317597049613,1.3424362269793,-1.66833051427933,-0.848175886654977
"5",-1.66789852917657,1.34089918403241,-1.44429751659581,0.200345571843827
"6",-0.0673374320156775,-1.72507679842691,-0.209287610605992,-0.263549197660246
"7",0.189141040753653,-1.85132821287398,-0.199461498352446,-0.0817589375359482
"8",0.399303776646175,-1.98033230191066,-0.357918768995809,-0.209047067172152
"9",-0.0018700182572697,-2.13495556203875,-0.0783063159528851,0.0524746829056811
"10",0.944608959249368,-2.67486293160929,-0.414199358342184,0.044563265737244
"11",0.812074479303511,1.45510922363221,-1.05746279735343,-0.0812825056755069
"12",0.591580772273891,1.58192453413252,-1.03786418941604,-0.0133672618306783
"13",0.585299114755369,1.67619266738277,-0.960560489101531,-0.0625531453674269
"14",1.11009992105253,1.42959230959059,-0.995808677840355,-0.50549504995613
"15",0.810789470495237,1.65794288404691,-0.896743498438526,0.0301075625991707
"16",0.786148324465574,1.37278419229501,-1.25276219352126,0.323260521093006
"17",1.07353593454661,1.66657715830095,-0.735866902588186,-0.277248410678389
"18",1.0689629170995,1.43301721969965,-0.799820663501315,-0.683705804374498
"19",0.834337241693745,1.63214348499939,-0.828827970990564,-0.0518213219421721
"20",1.18125773492188,1.52081347404027,-0.679730806692241,0.0237026169855692
"21",0.585415144728869,1.30057130266448,-1.66578934393395,0.766173827362562
"22",0.977630960201566,1.48315994996762,-0.867092943098305,0.118356057670024
"23",-0.55882083262326,1.25756534770399,-2.02874213324698,0.727250425558556
"24",-0.0994542503040674,1.41986983247722,-1.51341201757028,-1.13855703147808
"25",0.295929685721159,1.28533963003018,-1.47922742543299,-0.195171188486847
"26",1.03913093139232,1.64316821890651,-0.713391948472257,-0.530796118386977
"27",0.832853110764736,1.32243578706741,-1.32474676998574,0.28007023176611
"28",0.784324516059255,1.41955117722836,-1.20313586941107,0.417540345524015
"29",0.822851989601297,1.37301133677246,-1.0170105538645,0.0460416687660621
"30",0.927831607617769,1.30487883526218,-1.21674077954362,0.871861500502863
"31",1.13433223140165,1.52801737161542,-0.905047163284207,-0.211297026649377
"32",0.992184828009101,1.48604683090776,-0.899502452786654,-0.00435328511587579
"33",0.647095496190137,1.59648807608133,-0.830539439527929,-0.406025623761372
