"","ID","LongID","SiO2_n","TiO2_n","Al2O3_n","FeO_n","MnO_n","MgO_n","CaO_n","Na2O_n","K2O_n","Total_n","Type","Group","Eruption_ID","Volcano"
"356","SAM-738","SAM-738_PZ1_MB2-90_16_17_MB2_Burney",8.60296460529741,0.398748040747538,3.86613502092206,1.0373041983912,0.264575131106459,0.488876262463213,1.65529453572468,2.27376340018041,1.17132403714771,100,"Acid","SAM","MB2","Burney"
"357","SAM-739","SAM-739_PZ1_MB2-90_16_19_MB2_Burney",8.81016458416073,0.485798312059645,3.5404801934201,1.13269589917153,0.126491106406735,0.573585215987999,1.23125951772971,2.14429475585797,1.27593103261893,100,"Acid","SAM","MB2","Burney"
"358","SAM-740","SAM-740_MB2_90-07_2_MB2_Burney",8.77416662709343,0.549545266561363,3.5628640164901,1.1700427342623,0.214476105895272,0.580517010948,1.24939985593084,2.1860924042684,1.32098448136229,100,"Acid","SAM","MB2","Burney"
"359","SAM-796","SAM-796_H2-Q_60-85_1_H2_Hudson",8.30698501262642,0.846758525200662,3.91612052929937,1.73608755539575,0.490917508345343,0.798122797569397,1.24819870213039,2.34946802489415,1.90761631362284,100,"Acid","SAM","H2","Hudson"
"360","SAM-797","SAM-797_H2-Q_60-85_5_H2_Hudson",8.30987364524877,0.750333259292163,3.8869010792661,1.62941707368003,0.404969134626332,0.708519583356734,1.3729530217746,2.44989795705862,1.94396502026142,100,"Acid","SAM","H2","Hudson"
"361","SAM-800","SAM-800_H2-Q_60-85_13_H2_Hudson",8.31636940016496,0.837854402626136,3.89961536564826,1.78241409330155,0.4,0.787400787401181,1.21573023323433,2.39332404826425,1.85930094390338,100,"Acid","SAM","H2","Hudson"
"362","SAM-801","SAM-801_H2-Q_60-85_14_H2_Hudson",8.32694421741854,0.839047078536121,3.89884598310834,1.75442298206561,0.158113883008419,0.803741251896405,1.21942609452152,2.38159610345667,1.8902380802428,100,"Acid","SAM","H2","Hudson"
"363","SAM-802","SAM-802_H2-Q_60-85_18_H2_Hudson",8.31829309413897,0.798749021908634,3.91573747843238,1.69410743460974,0.311448230047949,0.76223356000638,1.25139921687685,2.39207023308263,1.9172897537931,100,"Acid","SAM","H2","Hudson"
"364","SAM-803","SAM-803_H2-Q_60-85_20_H2_Hudson",8.3130620110763,0.843208159353312,3.91267172147115,1.76351920885484,0.264575131106459,0.796241169495775,1.22882057274445,2.37718320707513,1.89921036222952,100,"Acid","SAM","H2","Hudson"
"365","SAM-806","SAM-806_H2-Q_60-85_28_H2_Hudson",8.36283444772166,0.788669766125214,3.87491935399951,1.64255897915417,0.403732584763727,0.761577310586391,1.17473401244707,2.37065391822594,1.93261480900877,100,"Acid","SAM","H2","Hudson"
"366","SAM-809","SAM-809_H2-E_0-30_6_H2_Hudson",8.31149805991676,0.844985206971104,3.92275413453354,1.75157072366491,0.333166624979154,0.785493475466219,1.23935467078637,2.4106015846672,1.84878338374186,100,"Acid","SAM","H2","Hudson"
"367","SAM-810","SAM-810_H2-E_0-30_7_H2_Hudson",8.31480607109991,0.9,3.89152926238516,1.69144908288721,0.347850542618522,0.774596669241483,1.21408401686209,2.42363363568011,1.9172897537931,100,"Acid","SAM","H2","Hudson"
"368","SAM-812","SAM-812_H2-E_0-30_11_H2_Hudson",8.30698501262642,0.827042925125413,3.89640860280336,1.70058813355851,0.375499667110372,0.774596669241483,1.31984847615171,2.42507731835503,1.8928814014618,100,"Acid","SAM","H2","Hudson"
"369","SAM-814","SAM-814_H2-E_0-30_16_H2_Hudson",8.32273993345941,0.855569985448298,3.92479298817148,1.62818917819767,0.262678510731274,0.789303490426845,1.22759928315391,2.40145789053233,1.91546339040975,100,"Acid","SAM","H2","Hudson"
"370","SAM-816","SAM-816_H2-E_0-30_18_H2_Hudson",8.3157681545363,0.828251169633946,3.91203271969957,1.73839005979671,0.308220700148449,0.777817459305202,1.22351951353462,2.39666434863124,1.8981570008827,100,"Acid","SAM","H2","Hudson"
"371","SAM-818","SAM-818_H2-E_0-30_20_H2_Hudson",8.3116785308384,0.819756061276768,3.90640499692492,1.69558249578132,0.114017542509914,0.803118920210451,1.2328828005938,2.47042506463969,1.88732615093417,100,"Acid","SAM","H2","Hudson"
"372","SAM-820","SAM-820_AVZ3-H2Q-60-85_4_H2_Hudson",8.31185899784158,0.837257427557379,3.87195041290562,1.70440605490593,0.291547594742265,0.808702664766229,1.23773987574126,2.49138515689566,1.8928814014618,100,"Acid","SAM","H2","Hudson"
"373","SAM-821","SAM-821_AVZ3-H2Q-60-85_5_H2_Hudson",8.31943507697488,0.844985206971104,3.87401600409704,1.73205080756888,0.277488738510232,0.8,1.27906215642556,2.42713823256938,1.8732325002519,100,"Acid","SAM","H2","Hudson"
"374","SAM-823","SAM-823_AVZ3-H2Q-60-85_7_H2_Hudson",8.35224520712844,0.809938269252664,3.85694179370133,1.6015617378047,0.3,0.758946638440411,1.18574870862253,2.4738633753706,1.92924855837707,100,"Acid","SAM","H2","Hudson"
"375","SAM-875","SAM-875_AR-1B-1_MBX_Burney",8.69591858287553,0.425440947723653,3.80841174244592,1.33865604245452,0.457165178026498,0.59916608715781,1.44982757595515,2.00324736365732,1.10544108843484,100,"Acid","SAM","MBX","Burney"
"376","SAM-876","SAM-876_AR-1B-4_MBX_Burney",8.65234072375794,0.593295878967653,3.78668720651706,1.4380542409798,0.458257569495584,0.768114574786861,1.49566038925954,1.9841874911409,1.16619037896906,100,"Acid","SAM","MBX","Burney"
"377","SAM-877","SAM-877_AR-1B-5_MBX_Burney",8.84528122786381,0.453872228716409,3.61040163970714,1.08949529599719,0.337638860322683,0.505964425626941,1.05688220724923,1.99424171052558,1.35572858640659,100,"Acid","SAM","MBX","Burney"
"378","SAM-878","SAM-878_AR-1B-6_MBX_Burney",8.82082762556893,0.500999001995014,3.5663707042314,1.10181668166715,0.484767985741633,0.53665631459995,1.15195486022674,2.02731349327133,1.36930639376292,100,"Acid","SAM","MBX","Burney"
"379","SAM-879","SAM-879_AR-1B-7_MBX_Burney",8.86030473516572,0.363318042491699,3.61635175280282,0.907193474403338,0.339116499156263,0.47116875957559,1.09726933794762,1.94242116957163,1.42618371888057,100,"Acid","SAM","MBX","Burney"
"380","SAM-880","SAM-880_AR-1B-8_MBX_Burney",8.86470529684997,0.371483512420134,3.59193541144604,1.02029407525478,0.25298221281347,0.549545266561363,1.13578166916005,1.89314553059188,1.38960426021224,100,"Acid","SAM","MBX","Burney"
"381","SAM-881","SAM-881_AR-1B-9_MBX_Burney",8.89589793106913,0.277488738510232,3.56019662378358,0.98488578017961,0.189736659610103,0.477493455452533,1.02078401241399,1.96900990347941,1.36747943311773,100,"Acid","SAM","MBX","Burney"
"382","SAM-882","SAM-882_AR-1B-10_MBX_Burney",8.82077094136335,0.430116263352131,3.61372384113673,0.990454441153151,0.158113883008419,0.411096095821889,1.147170431976,2.1,1.3762267255071,100,"Acid","SAM","MBX","Burney"
"383","SAM-883","SAM-883_AR-1D-1_MB1_Burney",8.83062851670253,0.350713558335004,3.57379350270829,1.09087121146357,0,0.491934955049954,1.0821275340735,2.07990384393125,1.46013697987552,100,"Acid","SAM","MB1","Burney"
"384","SAM-884","SAM-884_AR-1D-2_MB1_Burney",8.85166650975962,0.507937003968012,3.55316760088797,1.00945529866359,0,0.470106370941726,1.15325625946708,2.03100960115899,1.4289856542317,100,"Acid","SAM","MB1","Burney"
"385","SAM-885","SAM-885_AR-1D-3_MB1_Burney",8.84409407457881,0.317804971641414,3.56903348261122,1.10860272415325,0.282842712474619,0.465832587954085,1.13401940018679,2.04401565551734,1.39713993572584,100,"Acid","SAM","MB1","Burney"
"386","SAM-886","SAM-886_AR-1D-4_MB1_Burney",8.8592324723985,0.440454310910905,3.53977400408557,0.99247166206396,0.238746727726266,0.462601340248815,1.03344085462111,2.06009708509089,1.47241298554448,100,"Acid","SAM","MB1","Burney"
"387","SAM-887","SAM-887_AR-1D-5_MB1_Burney",8.85889383614004,0.452769256906871,3.54541958024717,1.08443533693808,0.238746727726266,0.481663783151692,1.08535708409721,2.02113829314077,1.40035709731482,100,"Acid","SAM","MB1","Burney"
"388","SAM-888","SAM-888_AR-1D-6_MB1_Burney",8.83045865173492,0.342052627529741,3.57631094844953,1.11758668567588,0.238746727726266,0.457165178026498,1.03053384223906,2.08638443245726,1.47885090526395,100,"Acid","SAM","MB1","Burney"
"389","SAM-889","SAM-889_AR-1D-7_MB1_Burney",8.86419765122597,0.443846820423443,3.55752723109747,1.08949529599719,0.194935886896179,0.371483512420134,1.11130553854464,2.00199900099875,1.38708327075198,100,"Acid","SAM","MB1","Burney"
"390","SAM-890","SAM-890_AR-1D-8_MB1_Burney",8.84567691022004,0.389871773792359,3.55373043434642,1.10317722964173,0.154919333848297,0.42190046219458,1.14498908291739,2.02385770250776,1.4560219778561,100,"Acid","SAM","MB1","Burney"
"391","SAM-891","SAM-891_AR-1D-9_MB1_Burney",8.85392568299509,0.417133072292284,3.56482818660311,1.03440804327886,0.18165902124585,0.435889894354067,1.0686440005914,2.06155281280883,1.4289856542317,100,"Acid","SAM","MB1","Burney"
"392","SAM-892","SAM-892_AR-1D-10_MB1_Burney",8.87547181844436,0.437035467668243,3.54344465174779,1.07888831674089,0.242899156029822,0.5,1.12427754580442,1.98796378236627,1.33154046127033,100,"Acid","SAM","MB1","Burney"
"393","SAM-893","SAM-893_AR-1D-11_MB1_Burney",8.83838220490605,0.379473319220205,3.57617113684454,1.02176318195558,0.173205080756888,0.486826457785523,1.21819538662728,2.04646035876584,1.39355660093159,100,"Acid","SAM","MB1","Burney"
"394","SAM-894","SAM-894_AR-1D-12_MB1_Burney",8.86002257333467,0.33166247903554,3.51197949880121,1.1674759098157,0,0.497995983919549,1.20166551086398,2.02435174809123,1.35646599662505,100,"Acid","SAM","MB1","Burney"
"395","SAM-895","SAM-895_AR-1D-13_MB1_Burney",8.85454685458268,0.39496835316263,3.55204166642228,1.09726933794762,0,0.483735464897913,1.10995495404093,2.02632672587616,1.41844985811977,100,"Acid","SAM","MB1","Burney"
"396","SAM-896","SAM-896_AR-1D-14_MB1_Burney",8.84420714366189,0.393700393700591,3.5653891793183,1.01931349446576,0.18165902124585,0.513809303146605,1.11310376874755,2.07267942528506,1.42091519803259,100,"Acid","SAM","MB1","Burney"
"397","SAM-897","SAM-897_AR-1D-15_MB1_Burney",8.83838220490605,0.449444101084885,3.57770876399966,1.05309068935206,0.214476105895272,0.443846820423443,1.18321595661992,2.01816748561659,1.43422452914458,100,"Acid","SAM","MB1","Burney"
"398","SAM-898","SAM-898_AR-1D-16_MB1_Burney",8.84381139554661,0.363318042491699,3.55780831411699,1.09087121146357,0.0774596669241483,0.520576603392815,1.15585466214399,2.02706684645574,1.42442971044555,100,"Acid","SAM","MB1","Burney"
"399","SAM-899","SAM-899_AR-1D-17_MB1_Burney",8.84822016000958,0.389871773792359,3.55808937493144,1.08443533693808,0,0.520576603392815,1.1247221879202,2.01196421439349,1.45120639469374,100,"Acid","SAM","MB1","Burney"
"400","SAM-900","SAM-900_AR-1D-18_MB1_Burney",8.83821248895952,0.423083916026124,3.5404801934201,1.02469507659596,0.173205080756888,0.529150262212918,1.10770032048384,2.10451894740817,1.45361618042728,100,"Acid","SAM","MB1","Burney"
"401","SAM-901","SAM-901_AR-1D-19_MB1_Burney",8.83521363635311,0.563914887194867,3.55232318349556,1.11310376874755,0.0547722557505166,0.51478150704935,1.10317722964173,2.03936264553414,1.44360659460949,100,"Acid","SAM","MB1","Burney"
"402","SAM-902","SAM-902_AR-1D-20_MB1_Burney",8.84629866102202,0.296647939483827,3.56903348261122,1.04880884817015,0.0774596669241483,0.439317652729776,1.147170431976,2.04792577990512,1.44464528518249,100,"Acid","SAM","MB1","Burney"
"403","SAM-903","SAM-903_AR-1D-21_MB1_Burney",8.85883739550512,0.340587727318528,3.54654761704957,1.09224539367305,0.20976176963403,0.541294744108974,1.12960169971544,2.037645700312,1.34313067123047,100,"Acid","SAM","MB1","Burney"
"404","SAM-904","SAM-904_AR-1D-22_MB1_Burney",8.88791314088971,0.360555127546399,3.50414040814577,1.07842477716343,0.225831795812724,0.448330235429198,1.11982141433355,2.03420746237939,1.33229125944742,100,"Acid","SAM","MB1","Burney"
"405","SAM-905","SAM-905_AR-1D-23_MB1_Burney",8.82428467355853,0.440454310910905,3.56917357381229,1.16790410565251,0.238746727726266,0.493963561409139,1.11669154201149,2.05572371684524,1.41774468787578,100,"Acid","SAM","MB1","Burney"
"406","SAM-906","SAM-906_EO-1C-1_MB2_Burney",8.8736689142654,0.367423461417477,3.51909079166764,1.01291658096805,0.216794833886788,0.46690470119715,1.07796103825695,2.08901890848312,1.36491757992928,100,"Acid","SAM","MB2","Burney"
"407","SAM-907","SAM-907_EO-1C-2_MB2_Burney",8.87716170856429,0.366060104354463,3.51055551159642,0.983869910099907,0,0.527257053058563,1.11265448365609,2.10641876178504,1.34833230325465,100,"Acid","SAM","MB2","Burney"
"408","SAM-908","SAM-908_EO-1C-3_MB2_Burney",8.56883889450607,0.626897120746299,3.76682890506059,1.54272486205415,0.0547722557505166,0.842614977317636,1.66943104080402,2.14406156628022,1.1933147112141,100,"Acid","SAM","MB2","Burney"
"409","SAM-909","SAM-909_EO-1C-4_MB2_Burney",8.56597922014757,0.646529195009785,3.81405296240102,1.51921032118664,0.286356421265527,0.822800097228969,1.60374561573836,2.12696967538327,1.17601020403736,100,"Acid","SAM","MB2","Burney"
"410","SAM-910","SAM-910_EO-1C-5_MB2_Burney",8.83272324937219,0.507937003968012,3.52831404497956,1.23328828746567,0.25298221281347,0.556776436283002,1.22474487139159,2.02632672587616,1.30115333454593,100,"Acid","SAM","MB2","Burney"
"411","SAM-911","SAM-911_EO-1C-6_MB2_Burney",8.82609766544649,0.441588043316392,3.54978872610751,1.24217551094843,0.282842712474619,0.570964096944808,1.23369364106329,2.00549245822566,1.31833227981416,100,"Acid","SAM","MB2","Burney"
"412","SAM-912","SAM-912_EO-1C-7_MB2_Burney",8.86464889321624,0.485798312059645,3.4846807601271,1.17983049630021,0,0.529150262212918,1.26728055299527,2.03371581102179,1.26293309403151,100,"Acid","SAM","MB2","Burney"
"413","SAM-913","SAM-913_EO-1C-8_MB2_Burney",8.60127897466417,0.597494769851586,3.76138272447779,1.54240072614091,0.291547594742265,0.758287544405155,1.67002993985138,2.07509035947835,1.15021737076085,100,"Acid","SAM","MB2","Burney"
"414","SAM-914","SAM-914_EO-1C-9_MB2_Burney",8.73922193333022,0.53851648071345,3.65349148076193,1.24378454725889,0.256904651573303,0.642650760522385,1.42793557277631,2.07822039254743,1.25578660607605,100,"Acid","SAM","MB2","Burney"
"415","SAM-915","SAM-915_EO-1C-10_MB2_Burney",8.75442745129572,0.482700735445887,3.64142829120662,1.25299640861417,0.178885438199983,0.648074069840786,1.41985914794391,2.0454828280873,1.24498995979887,100,"Acid","SAM","MB2","Burney"
"416","SAM-916","SAM-916_EO-1C-11_MB2_Burney",8.72656862690027,0.603324125159934,3.69134121966529,1.28763348822559,0.230217288664427,0.651920240520265,1.42091519803259,2.05231576517845,1.19205704561485,100,"Acid","SAM","MB2","Burney"
"417","SAM-917","SAM-917_EO-1C-12_MB2_Burney",8.74608483837197,0.549545266561363,3.64170289837049,1.27357763799464,0.242899156029822,0.601664358259653,1.40392307481571,2.06881608655772,1.27749755381371,100,"Acid","SAM","MB2","Burney"
"418","SAM-918","SAM-918_EO-1C-13_MB2_Burney",8.84539428177173,0.403732584763727,3.54753435501335,1.10995495404093,0.232379000772445,0.435889894354067,1.08443533693808,2.01940585321525,1.49666295470958,100,"Acid","SAM","MB2","Burney"
"419","SAM-919","SAM-919_EO-1C-14_MB2_Burney",8.84335909030047,0.5,3.48525465353681,1.214907403879,0.151657508881031,0.586515131944607,1.25538838611802,1.79248430955476,1.65861387911714,100,"Acid","SAM","MB2","Burney"
"420","SAM-920","SAM-920_EO-1C-15_MB2_Burney",8.9143143314559,0.356370593624109,3.44789791032159,1.00796825346833,0,0.437035467668243,1.08443533693808,1.96697737658571,1.50033329630452,100,"Acid","SAM","MB2","Burney"
"421","SAM-921","SAM-921_EO-1C-16_MB2_Burney",8.93095739548678,0.303315017762062,3.41335611971561,1.00895986045036,0,0.496990945591567,1.06301458127346,1.99374020373769,1.45567853594123,100,"Acid","SAM","MB2","Burney"
"422","SAM-922","SAM-922_EO-1C-17_MB2_Burney",8.87885127705155,0.467974358271904,3.51439895287943,1.01784085199996,0.216794833886788,0.452769256906871,1.0686440005914,2.0174241001832,1.4422205101856,100,"Acid","SAM","MB2","Burney"
"423","SAM-923","SAM-923_EO-2D-1_MB1_Burney",8.58341423910089,0.623698645180507,3.81379076510498,1.60654909666652,0.52820450584977,0.827042925125413,1.69085777048219,1.90315527480025,1.09087121146357,100,"Acid","SAM","MB1","Burney"
"424","SAM-924","SAM-924_EO-2D-3_MB1_Burney",8.84731597717636,0.480624593627917,3.57183426267233,1.15455619178973,0.337638860322683,0.609097693313642,1.09544511501033,1.86440338982743,1.33753504626982,100,"Acid","SAM","MB1","Burney"
"425","SAM-925","SAM-925_EO-2D-5_MB1_Burney",8.87349987321801,0.446094160463909,3.56089876295297,1.13357840487546,0,0.469041575982343,1.1861703081767,1.87376626077,1.32815661727072,100,"Acid","SAM","MB1","Burney"
"426","SAM-926","SAM-926_EO-2D-8_MB1_Burney",8.57047256573405,0.674536878161602,3.83822875816437,1.46833238743821,0.246981780704569,0.791201617794099,1.74212513901843,1.99248588451713,1.17388244726633,100,"Acid","SAM","MB1","Burney"
"427","SAM-927","SAM-927_EO-2D-9_MB1_Burney",8.76036528918743,0.46475800154489,3.64170289837049,1.33341666406266,0.148323969741913,0.741619848709566,1.48862352527427,1.89789356919718,1.19498953970317,100,"Acid","SAM","MB1","Burney"
"428","SAM-928","SAM-928_EO-2D-10_MB1_Burney",8.88166651028961,0.510881590977792,3.55921339624361,1.10724884285331,0.244948974278318,0.532916503778969,1.20581922359863,1.92795228156716,1.20249740124459,100,"Acid","SAM","MB1","Burney"
"429","SAM-929","SAM-929_EO-2L-1_MB2_Burney",8.78828766028969,0.457165178026498,3.61026314830374,1.24779806058513,0.289827534923789,0.638748776906853,1.33304163475864,2.0574255758107,1.1567194992737,100,"Acid","SAM","MB2","Burney"
"430","SAM-930","SAM-930_EO-2L-2_MB2_Burney",8.80868889222454,0.64730209330729,3.59513560244951,1.24859921512069,0,0.68629439747094,1.236122971229,1.96773982019981,1.27788888405839,100,"Acid","SAM","MB2","Burney"
"431","SAM-931","SAM-931_EO-2L-3_MB2_Burney",8.82230128707924,0.47116875957559,3.56454765713688,0.910494371207203,0.246981780704569,0.438178046004133,0.979795897113271,1.77313282074412,2.01320639776452,100,"Acid","SAM","MB2","Burney"
"432","SAM-932","SAM-932_EO-2L-4_MB2_Burney",8.82099767600015,0.450555213042752,3.61344710767987,1.17473401244707,0.438178046004133,0.611555394056826,1.30805198673447,1.88414436814168,1.1700427342623,100,"Acid","SAM","MB2","Burney"
"433","SAM-933","SAM-933_EO-2L-5_MB2_Burney",8.88470596024427,0.629285308902091,3.52079536468679,1.09909053312273,0,0.559464029227975,1.1458621208505,1.95524934471284,1.24579292019179,100,"Acid","SAM","MB2","Burney"
"434","SAM-934","SAM-934_EO-2L-6_MB2_Burney",8.86978015511095,0.248997991959775,3.52462763990751,0.924121204171834,0.367423461417477,0.478539444560216,0.951840322743263,1.75556258789028,1.90630532706595,100,"Acid","SAM","MB2","Burney"
"435","SAM-935","SAM-935_EO-2L-7_MB2_Burney",8.84171928982141,0.53103672189407,3.5742132001323,1.28023435354626,0,0.645755371638518,1.31224997618594,1.84743064822472,1.25538838611802,100,"Acid","SAM","MB2","Burney"
"436","SAM-936","SAM-936_EO-2L-8_MB2_Burney",8.89494238317483,0.603324125159934,3.55246393366632,1.00995049383621,0,0.568330889535313,1.17643529358822,1.85849401398014,1.30613934938046,100,"Acid","SAM","MB2","Burney"
"437","SAM-937","SAM-937_EO-2L-9_MB2_Burney",8.84906774750877,0.409878030638384,3.59471834779861,1.08351280564652,0.1,0.58821764679411,1.11220501707194,1.95576072156079,1.41844985811977,100,"Acid","SAM","MB2","Burney"
"438","SAM-938","SAM-938_EO-2L-10_MB2_Burney",8.83900446883019,0.618869937870632,3.60624458405139,1.25099960031968,0.18165902124585,0.600832755431992,1.32363136862194,1.78185296812055,1.26412024744484,100,"Acid","SAM","MB2","Burney"
"439","SAM-939","SAM-939_EO-2L-11_MB2_Burney",8.8661152710756,0.52820450584977,3.63881848956499,1.15844723660597,0.232379000772445,0.557673739743947,1.34313067123047,1.7058722109232,1.20415945787923,100,"Acid","SAM","MB2","Burney"
"440","SAM-940","SAM-940_PA-1B-1_MB2_Burney",8.80482822092515,0.557673739743947,3.54429118442602,1.24498995979887,0.236643191323985,0.604979338490167,1.35720300618588,2.01395134002786,1.30038455850568,100,"Acid","SAM","MB2","Burney"
"441","SAM-941","SAM-941_PA-1B-2_MB2_Burney",8.78680829425566,0.573585215987999,3.59888871736818,1.22065556157337,0,0.607453701939498,1.33753504626982,2.00723690679501,1.33341666406266,100,"Acid","SAM","MB2","Burney"
"442","SAM-942","SAM-942_PA-1B-3_MB2_Burney",8.86368997652783,0.451663591625449,3.52022726539069,1.0876580344943,0.0547722557505166,0.53851648071345,1.214907403879,2.0454828280873,1.29923054151294,100,"Acid","SAM","MB2","Burney"
"443","SAM-943","SAM-943_PA-1B-4_MB2_Burney",8.84918075304149,0.481663783151692,3.54570162309239,1.10408333018844,0.248997991959775,0.523450093132096,1.22351951353462,2.01395134002786,1.33416640641263,100,"Acid","SAM","MB2","Burney"
"444","SAM-944","SAM-944_PA-1B-5_MB2_Burney",8.83877819610833,0.494974746830583,3.54922526757601,1.1458621208505,0,0.543139024560011,1.27867118525444,1.98317926572461,1.34089522334894,100,"Acid","SAM","MB2","Burney"
"445","SAM-945","SAM-945_PA-1B-6_MB2_Burney",8.84109721697483,0.515751878329105,3.57687014022036,1.0968135666557,0.0948683298050514,0.526307894677631,1.2,1.99849943707773,1.34350288425444,100,"Acid","SAM","MB2","Burney"
"446","SAM-946","SAM-946_PA-1B-7_MB2_Burney",8.85816007983599,0.470106370941726,3.50257048465837,1.12561094522042,0.242899156029822,0.53851648071345,1.23773987574126,2.01221271241387,1.34387499418659,100,"Acid","SAM","MB2","Burney"
"447","SAM-947","SAM-947_PA-1B-8_MB2_Burney",8.8081212525714,0.49598387070549,3.59583091927304,1.19079805172834,0.0547722557505166,0.606630035524124,1.29653384066904,2.02014850939232,1.29267165204471,100,"Acid","SAM","MB2","Burney"
"448","SAM-948","SAM-948_PA-1B-9_MB2_Burney",8.81895685441311,0.477493455452533,3.57784851551879,1.1567194992737,0.134164078649987,0.551361950083609,1.26649121591901,2.04914616364963,1.28257553383807,100,"Acid","SAM","MB2","Burney"
"449","SAM-949","SAM-949_PA-1B-10_MB2_Burney",8.77684453548085,0.573585215987999,3.60388679067476,1.21531888819355,0.212132034355964,0.56302753041037,1.32363136862194,2.06591384137868,1.30805198673447,100,"Acid","SAM","MB2","Burney"
"450","SAM-950","SAM-950_PA-1B-11_MB2_Burney",8.81158328565304,0.554977477020464,3.59165699921359,1.16490342947388,0.189736659610103,0.562138772902208,1.30422390715705,2,1.30422390715705,100,"Acid","SAM","MB2","Burney"
"451","SAM-951","SAM-951_ROH-2B-2_MB1_Burney",8.88414317759456,0.20976176963403,3.54584263610217,0.992975326984513,0.219089023002066,0.576194411635517,1.07238052947636,2.0258331619361,1.35462171841441,100,"Acid","SAM","MB1","Burney"
"452","SAM-952","SAM-952_ROH-2B-4_MB1_Burney",8.86882179322598,0.279284800875379,3.57770876399966,1.19289563667573,0.216794833886788,0.414728827066554,1.09544511501033,1.97027916803685,1.31946959040366,100,"Acid","SAM","MB1","Burney"
"453","SAM-953","SAM-953_ROH-2B-5_MB1_Burney",8.74276844025964,0.604979338490167,3.44760786633283,1.57225952056268,0.600832755431992,1.16017240098185,1.113552872566,2.05961161387287,1.21983605455815,100,"Acid","SAM","MB1","Burney"
"454","SAM-954","SAM-954_ROH-2B-6_MB1_Burney",8.87248555930073,0,3.55907291299293,1.00199800399003,0.298328677803526,0.523450093132096,1.10770032048384,2.04009803685999,1.32778010227598,100,"Acid","SAM","MB1","Burney"
"455","SAM-955","SAM-955_ROH-2B-7_MB1_Burney",8.90600920727123,0.228035085019828,3.54513751496328,1.06583300755794,0.308220700148449,0.531977443130815,1.16404467268228,1.8528356645963,1.3145341380124,100,"Acid","SAM","MB1","Burney"
"456","SAM-956","SAM-956_ROH-2B-8_MB1_Burney",8.88324265119444,0.562138772902208,3.53454381780733,1.08811764069884,0.333166624979154,0.611555394056826,1.30881625906771,1.72973986483517,1.37549990912395,100,"Acid","SAM","MB1","Burney"
"457","SAM-957","SAM-957_ROH-2B-9_MB1_Burney",8.88712551953667,0.675277720645365,3.53369495004874,1.1933147112141,0.0836660026534076,0.549545266561363,1.26095202129185,1.77510563065976,1.24458828533777,100,"Acid","SAM","MB1","Burney"
"458","SAM-958","SAM-958_ROH-2B-10_MB1_Burney",8.85742626274698,0.465832587954085,3.58468966578698,1.1202678251204,0.313049516849971,0.619677335393187,1.26767503722366,1.79972220078544,1.31681433771052,100,"Acid","SAM","MB1","Burney"
"459","SAM-959","SAM-959_ROH-2B-11_MB1_Burney",8.89735915876166,0.333166624979154,3.57770876399966,1.05688220724923,0.178885438199983,0.57706152185014,1.21655250605964,1.83111987592293,1.2280065146407,100,"Acid","SAM","MB1","Burney"
"460","SAM-960","SAM-960_ROH-2B-12_MB1_Burney",8.57455538205918,0.765506368360185,3.77027850430177,1.6583123951777,0.397492138287036,0.793725393319377,1.67272233200851,1.9662146373171,1.1861703081767,100,"Acid","SAM","MB1","Burney"
"461","SAM-961","SAM-961_RR-2B-1_MB1910_Burney",8.83872162702277,0.463680924774785,3.56566964257767,1.07098085883922,0.248997991959775,0.508920425999979,1.17813411800185,2.0586403279835,1.34126805672841,100,"Acid","SAM","MB1910","Burney"
"462","SAM-962","SAM-962_RR-2B-2_MB1910_Burney",8.84149308657763,0.437035467668243,3.55626208258053,0.998498873309329,0.230217288664427,0.482700735445887,1.16576155366353,2.08398656425611,1.4,100,"Acid","SAM","MB1910","Burney"
"463","SAM-963","SAM-963_RR-2B-3_MB1910_Burney",8.84494205746991,0.415932686861708,3.58161974531077,0.993478736561583,0.230217288664427,0.453872228716409,1.13754120804479,2.08494604246729,1.36491757992928,100,"Acid","SAM","MB1910","Burney"
"464","SAM-964","SAM-964_RR-2B-4_MB1910_Burney",8.82966590534432,0.339116499156263,3.58231768552148,1.11982141433355,0,0.508920425999979,1.18911731969558,2.03519040878243,1.39785550040052,100,"Acid","SAM","MB1910","Burney"
"465","SAM-965","SAM-965_RR-2B-5_MB1910_Burney",8.83453450952567,0.232379000772445,3.57994413364231,1.05782796332863,0.244948974278318,0.53103672189407,1.1379806676741,2.02829978060444,1.45910931735768,100,"Acid","SAM","MB1910","Burney"
"466","SAM-966","SAM-966_RR-2B-6_MB1910_Burney",8.82598436436412,0.431277173056957,3.58175934423294,1.05830052442584,0.18165902124585,0.502991053598372,1.15801554393713,2.03543607121422,1.46935359937627,100,"Acid","SAM","MB1910","Burney"
"467","SAM-967","SAM-967_RR-2B-7_MB1910_Burney",8.84601605243852,0.441588043316392,3.56566964257767,1.01833196944808,0.294957624075052,0.46475800154489,1.12294256309038,2.0361728806759,1.43631472874158,100,"Acid","SAM","MB1910","Burney"
"468","SAM-968","SAM-968_RR-2B-8_MB1910_Burney",8.86504371111615,0.433589667773576,3.50884596413123,1.27906215642556,0,0.470106370941726,1.19749739039382,1.98720909820784,1.27906215642556,100,"Acid","SAM","MB1910","Burney"
