"","SiO2_n","TiO2_n","Al2O3_n","FeO_n","MnO_n","MgO_n","CaO_n","Na2O_n","K2O_n"
"1",0.0468754142222962,-0.208550244504415,0.85004932032694,-0.776717402160127,-0.410644017234888,-0.664141915338587,-0.232797242545294,-1.62447123337235,1.48068314886769
"2",-0.0468575246870987,-0.347118183212068,1.1094973308839,-0.743784410970486,-0.410644017234888,-0.761194149950126,-0.32496316130302,-1.46703234711365,1.4291667373018
"3",0.615759233324529,-0.70117342760352,-0.789743012098023,-0.939432703315493,-0.393668226499058,-0.818919647509564,-0.596932420157308,-1.19476165912753,1.42796586511558
"4",-0.0919348191928495,-0.499934367205134,1.15257356301381,-0.836075114840144,-0.199978124515753,-0.770542640861877,-0.409518822096114,-1.33512152136567,1.50438574012532
"5",0.337286182819303,0.118200644010238,-0.457845560715273,-0.956138751806116,-0.996031131877945,-1.40487996269851,-0.243620014917529,-0.955309130711252,1.53028514736286
"6",0.150827570042181,-0.208550244504415,1.06973550670177,-0.0826028293518812,-0.195744264206859,0.345017295353503,1.38537474867609,-0.792213607104687,-1.24849265396413
"7",0.164005837246244,0.402637612175493,1.3146931020835,-0.251382178464204,-0.195343105467885,0.346179725271063,1.26185564438581,-0.814042722285531,-1.50432555241848
"8",0.0225903312787111,0.171561062841983,1.38629865435223,0.080753806490854,-0.195744264206859,0.774937066319903,1.36760806629146,-0.925555426541452,-1.34656623302014
"9",0.197453092292335,0.564458706824904,0.331328484109861,-0.22404746546319,-0.195904635482346,0.19213395189588,1.86548890338151,-0.33539423608792,-1.36118890173477
"10",-0.133796757234031,0.919281133822532,1.41579888409384,-0.0549485105281247,-0.195744264206859,1.10716870070507,1.8161794848578,-0.566386860613721,-1.68583662433368
"11",-0.70643205957506,0.114746096535383,0.851159310431915,0.257841551248357,-0.0828422791390502,-0.340967454375349,-0.597416017877603,0.178209249727518,1.46640657404289
"12",-0.625395911484102,0.0848247604894766,0.786976514092405,0.119533099058103,-0.166525087959711,-0.582718901868363,-0.650363534313928,0.174799860683151,1.46648611355133
"13",-0.580753516767344,0.11579560271099,0.712537615312351,0.125725008595146,-0.0769811663553811,-0.507196769033349,-0.838144065712112,0.126376019349534,1.50360158791374
"14",-0.812484301602965,0.171796424274584,0.957983451318617,0.114721765275445,0.427954821243515,-0.199878825680375,-0.563761947429576,0.32931015898625,1.54565625907489
"15",-0.755267512410572,-0.0168229867798089,0.772033051967101,0.302230798621988,-0.0990118028220067,-0.568286312668698,-0.672127559343949,0.457106366360133,1.46669990865132
"16",-0.816132060330419,-0.120472056810808,0.832314583268257,0.307777807996666,-0.568826524605828,-0.165194041622784,-0.519182411413158,0.423959934572618,1.5255571888855
"17",-0.803335060233615,0.236074615685626,0.731568995707257,0.367145629290171,0.356987603193289,-0.616919236500812,-0.622018253190813,0.491430633592843,1.47416233897365
"18",-0.747107955075058,0.192852163425493,0.825530289910754,0.286351091681165,0.644618956100807,-0.359113277567898,-0.487329476725397,0.193946331180969,1.4671070574531
"19",-0.759138517869636,0.025490363506675,0.673257834078404,0.344606583518478,0.0204883586123563,-0.638613981657693,-0.571640877961419,0.490947625398804,1.46402403324482
"20",-0.844669736872835,0.0602044092821777,0.858361147023801,0.327762108113781,0.109245878270914,-0.306002661551009,-0.737839968236847,0.787455883661761,1.29622064374781
"21",-0.710139510740796,0.411607149537246,0.958873935128572,0.072598704528495,-1.10980727772432,-0.346653109572689,-0.49615364851038,0.113956555174987,1.50831868940636
"22",-0.778835863330518,0.109173783208018,0.906722875092039,0.153238469703478,-0.0955337378861407,-0.422040656112512,-0.658793003895058,0.651736793824407,1.31086653131444
"23",-0.297692418912128,-0.357478204769737,1.08376989810924,0.228869515512994,-1.79977785787608,-0.42730192102232,-0.512396679100792,-1.28186845562877,1.43311015636001
"24",-0.222113278610869,0.0788270601813318,1.01293432428145,0.315982372193384,0.240551391557208,-0.360855649567643,-0.612915734643337,-2.02354585214628,1.64333382095104
"25",-0.452353303075255,0.117113352263563,0.866180659578994,0.412278597197283,-0.410711553933519,-0.117328693219077,-0.584199710765325,-0.954728048750917,1.55691720381585
"26",-0.768688715545059,0.0619164319327216,0.759088999588893,0.188490160860539,0.567737513448515,-0.396074899307819,-0.716107393745392,0.473018251033135,1.52491026263945
"27",-0.7506684253595,0.212208027251235,0.93209451081077,0.200707980380392,-0.505074613458218,-0.135755544053467,-0.585316225085987,0.21866160104217,1.48888396775681
"28",-0.734174621144641,0.170773021608068,0.97207376898619,0.0814330737226958,-0.563426081943466,-0.338734078225241,-0.661930736166961,0.427843151853546,1.37918150242679
"29",-0.733880023668537,0.077799271737072,0.787388115856725,0.205351049972113,-0.161988725928155,-0.368748416205562,-0.48809126458051,0.415984465002178,1.4052800538467
"30",-0.845963803783905,0.332020082532562,0.635910701009954,0.368486990894611,-0.901561581962151,-0.271153870508148,-0.494055311309658,0.746453872964147,1.40698892739678
"31",-0.801019141629983,0.24728222168155,0.955479539753926,0.318109091268304,0.207730519196794,-0.286217656469071,-0.716554192679432,0.338824696469982,1.44151457405631
"32",-0.793818186525393,0.0905794568156706,0.64549207567261,0.283169259810591,0.00385194831076438,-0.204764386662411,-0.662500087453263,0.590300675030959,1.514234746664
"33",-0.579666675857115,0.0402130555576461,0.695987982372178,0.253109685780439,0.259683297219748,-0.505026242396994,-0.691197792580011,0.00768292287476164,1.46744093491111
"34",-0.645680382790271,0.0314405781114082,0.875256894781594,0.227862087395687,-1.79977785787608,-0.865585574865904,-0.799084757007793,0.243576388763817,1.43389489392211
"35",-0.620008826616101,0.254573459736988,0.83684822426194,0.0843157098470134,-0.3141361792427,-0.619924189928011,-0.915671422489631,0.1635979990972,1.51699941422009
"36",-0.553091262382584,-0.102676791385733,0.768469518857995,-0.0580868054813676,-0.361098362811521,-0.902226322388212,-0.796234218698318,0.256171838727262,1.46534917941481
"37",-0.611292143471637,-0.288310577655025,0.669635305874615,0.14767445799287,-0.0985686471359654,-0.689595811434751,-0.581542943198912,0.142399778367951,1.57012318177411
"38",-0.477595691456041,0.130349789228234,0.65263132965816,-0.105324904271149,0.589159554569608,-0.723646353311161,-0.799999730884678,0.183620772570697,1.37091997005126
"39",-0.637379473297229,0.164516963490536,0.99210027220916,-0.0258154940792813,-0.199403248080565,-0.538100053745788,-0.885858401653159,0.0188762901980555,1.59922795308766
"40",-0.592085418198699,0.330445805656819,0.733041687746617,0.0428885409539243,-1.15969579419873,-0.562697259758246,-0.744071413294582,0.153954722022976,1.52131256357839
"41",-0.824823732896216,0.108231548885275,0.99887580281518,0.2678231921465,-0.553129052763349,-0.589646535875593,-0.756706063227568,0.443890896778514,1.50683473623824
"42",-0.601732916180576,0.00950560174637005,0.723758250008353,0.263938784365437,-1.79977785787608,-0.241049330738867,-0.741057182634614,0.0538115585624419,1.50682554413488
"43",-0.428572984032976,0.11279635438341,0.366122673745772,0.329056835574926,-0.0166633448525459,-0.640966571659812,-0.85724519271552,-0.100593311987058,1.48205298888535
"44",-0.577265445681581,-0.0371025803774123,0.734961927585354,0.0875411483017413,-1.21499546240599,-0.351133399103395,-0.698385256996276,0.204516416434103,1.43289681472331
"45",-0.586527869775495,0.305270459590203,0.561896397206948,0.0943273976544454,-1.79977785787608,-0.36294156120394,-0.614572561289276,0.264870183604945,1.47828854267329
"46",-0.548167840501155,0.0113721547438518,0.628605342160842,0.0901149514731483,-0.18476382107205,-0.537579946726644,-0.70433517015218,0.121430625416616,1.49895198339219
"47",-0.618350572724442,0.156260873540599,0.620691100428834,0.268328918188874,-1.79977785787608,-0.294869224328039,-0.655822385665391,0.273706543694259,1.41434227294704
"48",-0.646819016313414,0.179611781405938,0.60331671634498,0.264392537439169,-0.436024619469172,-0.641603231635385,-0.701024690974952,0.221986690301222,1.56194337140393
"49",-0.736698188932066,-0.216474317778203,1.00265148302129,0.0519977201328663,0.355214128256435,-0.324882262867278,-0.630576261519378,0.25462816424816,1.51556265586683
"50",-0.592094873745632,0.29919892665054,0.768186064368754,0.0805449725326366,0.376713715911194,-0.71896898153671,-0.699400231010631,0.0486672672320835,1.49566262215974
"51",-0.599086399856478,0.209021348807035,0.597258341736832,0.302158223297064,0.611367070318508,-0.508114728408683,-0.821866513246117,0.0749606864901858,1.51321784199743
"52",-1.03379715052822,-0.0896042033411162,1.87850764080645,-0.333859430316967,1.11941862956013,-1.16566211373916,0.843100138615181,0.446482112994541,0.954783882407232
"53",-0.554963198675458,0.0906994550022266,0.827777207504323,-0.0438210960281421,-1.79977785787608,-0.918074755736823,-1.05318857057409,0.136241553681154,1.59120028853161
"54",-0.40462457157986,-0.306756054002732,0.651695277803635,-0.159113266037551,0.397322294244577,-0.719964808371869,-1.00640378839356,0.00361651815900725,1.50453221702587
"55",-0.7285508039599,-0.0634896255865076,0.874024440667842,0.233558831395863,-0.24730381185878,-0.373371332651114,-0.562721457718742,0.22848956411809,1.49962081511004
"56",-0.520218824453032,0.0836771888408705,0.594523452648887,-0.0732655241072026,-0.617451044891158,-0.480734956706362,-0.745990888450824,0.061550213339408,1.6228831524695
"57",-0.618639164499923,0.0242288698388992,0.880196790968025,0.0784884846761851,-1.79977785787608,-0.383059713534282,-0.85112836895723,0.126158980812976,1.52829120013416
"58",-0.74193341072296,0.303763987409922,0.652543041730948,0.469179508421592,0.0141511218920116,-0.636250509230163,-0.820173369030277,0.348091436579451,1.51486962984863
"59",-0.634814756224126,0.0752708870939658,0.692251661423733,0.412751555812642,-0.0527152129602731,-0.184915430060251,-0.848601742394701,0.120373500975074,1.44237415110315
"60",-0.681933732050221,0.0827180044654654,0.850543238256843,0.160140739023086,0.60020954647521,-0.209774982173229,-0.783462665281864,0.212536454764478,1.46273348048368
"61",-0.303867530379467,0.0614485277693659,0.404601830949259,-0.115467453747861,0.140480895824434,-1.04692244666015,-1.07755272276827,-0.00252168511745708,1.46094632087333
"62",-0.445738165396921,0.0836157993988244,0.411132582710447,-0.0051175717295473,-1.79977785787608,-0.681280580677656,-0.899176157672873,0.233574194602802,1.50785419121763
"63",-0.58234078202671,0.136628749830267,0.844805041964102,0.0276990155327447,0.406974994867773,-0.266731117020417,-0.847179527639175,0.0656806269146239,1.45658523867109
"64",-0.534618557229767,0.380488852886375,0.601560399212865,0.411112845003864,-0.806111250780567,-0.349154702934671,-0.788140395526747,-0.0851092813446926,1.41395584713749
"65",-0.565274318853852,0.262982106414975,0.696918946544135,0.0773024190657517,-0.558467854561702,-0.260959979429691,-0.564108712721849,-0.0326683520142438,1.51374718244962
"66",-0.714555427925649,0.419427180698246,1.01370779623818,0.132639678769851,0.118664476090452,-0.129804057011659,-0.716630348673504,-0.00705235483118198,1.53883981145666
"67",-0.615607339463656,-0.151255721297271,0.724286557176127,0.281455820829955,0.590620282103135,-0.727280625298392,-0.740283538144175,0.207865673897584,1.39806768616213
"68",-0.581626667262864,-0.17011361407286,0.767249975827168,0.139866681249537,-0.376671809263631,-0.440253649370225,-0.793279837485484,0.101141827704766,1.49948933691752
"69",-0.668266651248957,0.351855094339833,0.70923092511152,0.227022187452246,1.05317743566086,-0.412691478767538,-0.803095798627408,0.166498664247859,1.4978393728716
"70",-0.512664162388971,0.531993238055321,0.620674000892733,0.0229950594950737,0.379293159713623,-0.475485371847621,-0.787013246156002,-0.0303345243595502,1.49647014126118
