"calBP","PrDens"
11039,0.00143849913239512
11038,0.00144622885104176
11037,0.00145387826707727
11036,0.00146124689566034
11035,0.00146833441497989
11034,0.0014752817992516
11033,0.00148208823800383
11032,0.00148875300329162
11031,0.00149527545066049
11030,0.00150165502005156
11029,0.00150789898772943
11028,0.00151400709437541
11027,0.00151997917028778
11026,0.00152581513609142
11025,0.0015315150033846
11024,0.00153728390346112
11023,0.00154311981441559
11022,0.00154902066512723
11021,0.00155498433577773
11020,0.00156100865840344
11019,0.00156708962421388
11018,0.00157322492496167
11017,0.00157941220452509
11016,0.0015856490595721
11015,0.0015919330402583
11014,0.00159830426047356
11013,0.00160476072568017
11012,0.00161130041657422
11011,0.00161792128953334
11010,0.00162462127707243
11009,0.00163139358614675
11008,0.00163823604197567
11007,0.00164514644809358
11006,0.00165212258682067
11005,0.00165916221974094
11004,0.00166622672941102
11003,0.00167331596804824
11002,0.00168042978424709
11001,0.00168756802298406
11000,0.00169473052562286
10999,0.00170191470829372
10998,0.0017091204963204
10997,0.0017163478091235
10996,0.00172379598974046
10995,0.00173126270137431
10994,0.00173864823521601
10993,0.00174595273222008
10992,0.00175317633166109
10991,0.00176031917120235
10990,0.00176738138696435
10989,0.00177436543487445
10988,0.00178127135422889
10987,0.00178789671235472
10986,0.00179444155013122
10985,0.00180090588333904
10984,0.00180719786801687
10983,0.00181331855694169
10982,0.00181926902548699
10981,0.00182505037142744
10980,0.00183066371473687
10979,0.00183590976022667
10978,0.00184099167500592
10977,0.0018459105399419
10976,0.00185066745561603
10975,0.00185526354204262
10974,0.00185961685519578
10973,0.0018637293049955
10972,0.00186760287084437
10971,0.00187123960133701
10970,0.0018746416139332
10969,0.00187781231942769
10968,0.00188075402644027
10967,0.00188346911276301
10966,0.00188596002491334
10965,0.00188822927765061
10964,0.00189034854395254
10963,0.0018923198304151
10962,0.00189414517114554
10961,0.00189582662731147
10960,0.00189736628668184
10959,0.00189877248870039
10958,0.00190004738356479
10957,0.00190119314694713
10956,0.00190221197950479
10955,0.00190310610638417
10954,0.00190396269213406
10953,0.00190478174901
10952,0.00190556329457133
10951,0.00190630735165707
10950,0.0019070139483617
10949,0.00190768398509194
10948,0.00190831745992968
10947,0.0019089143773546
10946,0.00190947474819463
10945,0.00190999858957651
10944,0.00191053227313033
10943,0.00191107560712492
10942,0.00191162840346708
10941,0.0019121904776475
10940,0.00191276164868689
10939,0.00191333941780086
10938,0.00191392370485247
10937,0.00191451443061626
10936,0.00191511151676922
10935,0.00191571488588192
10934,0.00191635111874812
10933,0.00191702015100677
10932,0.00191772191827958
10931,0.00191845635616551
10930,0.00191922340023525
10929,0.00192022212898607
10928,0.00192125041083899
10927,0.00192230821995875
10926,0.00192339553002163
10925,0.00192451231421377
10924,0.0019256600321911
10923,0.00192683848566284
10922,0.0019280474755903
10921,0.00192928680219018
10920,0.0019305562649378
10919,0.00193185566257043
10918,0.0019331847930906
10917,0.00193454345376947
10916,0.00193593144115017
10915,0.00193734855105122
10914,0.00193881892418841
10913,0.00194034198130686
10912,0.00194191713969479
10911,0.00194354381321035
10910,0.00194522141230875
10909,0.00194694934406976
10908,0.00194872701222535
10907,0.00195055381718781
10906,0.00195242915607797
10905,0.00195435242275385
10904,0.00195634766404324
10903,0.00195841324887964
10902,0.00196054753330167
10901,0.00196274886065073
10900,0.00196501556177152
10899,0.00196734595521533
10898,0.00196973834744615
10897,0.00197219103304946
10896,0.00197470229494374
10895,0.0019772704045946
10894,0.00198013102155861
10893,0.00198308234077544
10892,0.0019861217548028
10891,0.00198924663818682
10890,0.0019924543480571
10889,0.00199573839819339
10888,0.00199909599252055
10887,0.00200252431679309
10886,0.00200602053917976
10885,0.00200958181085447
10884,0.0020131372369301
10883,0.00201668612819671
10882,0.00202022779395137
10881,0.00202376154203798
10880,0.00202728667888737
10879,0.00203080009591525
10878,0.00203430114528901
10877,0.00203778917722277
10876,0.0020412635400243
10875,0.002044723580142
10874,0.00204814916606471
10873,0.0020515404350568
10872,0.00205489752447409
10871,0.00205802131545797
10870,0.00206111441491614
10869,0.00206417691411555
10868,0.00206720890499988
10867,0.00207021048018728
10866,0.00207318173296804
10865,0.00207612275730226
10864,0.00207901767063795
10863,0.00208186704642588
10862,0.00208467146142123
10861,0.00208743149565638
10860,0.00209014773241343
10859,0.00209282075819641
10858,0.00209545116270313
10857,0.00209803953879689
10856,0.00210058648247775
10855,0.00210309259285363
10854,0.00210551507398703
10853,0.00210785527873612
10852,0.00211011457267377
10851,0.00211229433389579
10850,0.00211439595282627
10849,0.00211642083202011
10848,0.00211837038596285
10847,0.00212024604086771
10846,0.00212204923447001
10845,0.00212378141581893
10844,0.00212522766285707
10843,0.00212658903004617
10842,0.00212786737312868
10841,0.00212906456479921
10840,0.00213018249415126
10839,0.00213122689265263
10838,0.00213219980069247
10837,0.00213310327593894
10836,0.00213393939279683
10835,0.00213491148809035
10834,0.00213586257072845
10833,0.0021367925912435
10832,0.00213770150154777
10831,0.00213858925493846
10830,0.00213945580610248
10829,0.00214030407204653
10828,0.00214113396941339
10827,0.00214194541697924
10826,0.00214273833565228
10825,0.0021435126484712
10824,0.0021442885404466
10823,0.0021450645618908
10822,0.00214583926330317
10821,0.00214681045183928
10820,0.00214777420949374
10819,0.00214872993239203
10818,0.00214967623624162
10817,0.0021506117374071
10816,0.00215153505307818
10815,0.00215244480143775
10814,0.00215332811754439
10813,0.00215418352660558
10812,0.00215500955540691
10811,0.0021558047324812
10810,0.00215656758827749
10809,0.0021572973306271
10808,0.00215799251022779
10807,0.00215865168043269
10806,0.00215927339742039
10805,0.00215985622036456
10804,0.00216040123886213
10803,0.00216090678791102
10802,0.00216137120728628
10801,0.00216179284181456
10800,0.00216217004164757
10799,0.00216250116253448
10798,0.00216278456609324
10797,0.00216301862008071
10796,0.00216320169866148
10795,0.00216333218267551
10794,0.00216339975847159
10793,0.00216340331090739
10792,0.00216334173312276
10791,0.00216321392676467
10790,0.00216301880221035
10789,0.00216275479301206
10788,0.0021624208172708
10787,0.00216201580233449
10786,0.00216153868501247
10785,0.00216078716555677
10784,0.0021599590116064
10783,0.00215905316087759
10782,0.00215806856110759
10781,0.00215700417025707
10780,0.00215585895671054
10779,0.00215463252401687
10778,0.00215332387981845
10777,0.0021519320430274
10776,0.00215045604401818
10775,0.00214889492481771
10774,0.00214724468470185
10773,0.00214550512736597
10772,0.00214367606890475
10771,0.00214175733786799
10770,0.00213974877531358
10769,0.00213764917903321
10768,0.00213545839071475
10767,0.00213317626435799
10766,0.00213080266631363
10765,0.0021283374753195
10764,0.00212577926432866
10763,0.00212312851404066
10762,0.00212038571695581
10761,0.00211755137724906
10760,0.00211462601064171
10759,0.00211160740445236
10758,0.00210849605359287
10757,0.00210529246366723
10756,0.00210199715083182
10755,0.00209861064165373
10754,0.00209515188808501
10753,0.00209162171775421
10752,0.00208802096401148
10751,0.00208435046574521
10750,0.00208061106719802
10749,0.00207680114922143
10748,0.00207292155193763
10747,0.00206897312018519
10746,0.00206495670333274
10745,0.00206087315509237
10744,0.00205672447596991
10743,0.00205251154099236
10742,0.00204823522913957
10741,0.00204389642315763
10740,0.00203949600937211
10739,0.00203503686324079
10738,0.00203051989372795
10737,0.00202594601293319
10736,0.00202131613590488
10735,0.00201663118045365
10734,0.00201187687183451
10733,0.0020070538844655
10732,0.00200216290105113
10731,0.00199720461244047
10730,0.0019921797174838
10729,0.00198708989964194
10728,0.00198193589271708
10727,0.001976718438324
10726,0.00197143828574344
10725,0.00196609619177416
10724,0.0019606591110621
10723,0.00195512731968049
10722,0.00194950111924099
10721,0.00194378083683887
10720,0.00193796682498954
10719,0.00193205971965999
10718,0.00192605993146828
10717,0.00191996789631438
10716,0.0019137840752835
10715,0.0019075089545412
10714,0.00190114083159496
10713,0.00189467957526254
10712,0.00188812507842538
10711,0.0018814772580334
10710,0.00187473605510127
10709,0.00186789901012721
10708,0.00186096606679772
10707,0.00185393719235051
10706,0.00184681237753627
10705,0.00183959163657238
10704,0.0018323196725234
10703,0.00182499716234168
10702,0.00181762478529743
10701,0.00181020322286924
10700,0.00180273315863462
10699,0.00179521421264398
10698,0.00178764708659953
10697,0.00178003248403718
10696,0.00177237111021713
10695,0.00176466367201452
10694,0.00175693184557189
10693,0.00174917641202785
10692,0.00174139814916352
10691,0.0017335978313068
10690,0.00172577622923753
10689,0.00171794108501404
10688,0.00171009320508246
10687,0.00170223339236338
10686,0.0016943624461629
10685,0.00168648116208467
10684,0.00167854654768844
10683,0.00167055958665361
10682,0.00166252127205175
10681,0.00165443260613002
10680,0.00164629460009301
10679,0.00163811684959619
10678,0.00162990071662839
10677,0.00162164757852263
10676,0.0016133588277817
10675,0.00160503587189999
10674,0.001596669330746
10673,0.00158826106017372
10672,0.00157981293038673
10671,0.001571326825416
10670,0.00156280464259436
10669,0.00155423424306536
10668,0.00154561712162027
10667,0.00153695477790194
10666,0.00152824871586302
10665,0.00151950044322491
10664,0.00151075876401532
10663,0.00150202500363022
10662,0.00149330046540701
10661,0.00148458643044394
10660,0.00147588415742868
10659,0.00146718837517454
10658,0.00145850054584512
10657,0.00144982210773577
10656,0.00144115447514432
10655,0.00143249903825091
10654,0.00142392638955669
10653,0.00141543723781558
10652,0.00140703227707123
10651,0.00139871218667284
10650,0.00139047763129313
10649,0.00138233179923981
10648,0.0013742753598524
10647,0.00136630896718563
10646,0.00135843326004326
10645,0.00135064886201398
10644,0.00134295437493724
10643,0.00133535022979429
10642,0.00132783684762208
10641,0.00132041463953654
10640,0.00131308400675706
10639,0.00130584466280548
10638,0.00129869677403387
10637,0.00129164049874532
10636,0.00128467598721375
10635,0.00127780338170449
10634,0.0012710553612342
10633,0.00126443218781592
10632,0.00125793409728609
10631,0.00125156129941451
10630,0.00124531397801962
10629,0.00123918610715215
10628,0.00123317751336477
10627,0.00122728799066302
10626,0.00122151730058867
10625,0.00121586517231043
10624,0.00121030895775238
10623,0.00120484854757617
10622,0.00119948378671606
10621,0.00119421447468499
10620,0.0011890403658948
10619,0.00118397591962213
10618,0.00117902122786327
10617,0.00117417634528037
10616,0.00116944128958035
10615,0.00116481604190393
10614,0.00116018099079177
10613,0.00115553704075321
10612,0.00115088510677003
10611,0.00114622611402231
10610,0.00114156099761347
10609,0.00113690880564248
10608,0.00113227056605939
10607,0.00112764732226166
10606,0.00112304013282953
10605,0.00111845007125894
10604,0.00111372326027247
10603,0.0011088620764405
10602,0.00110386893666338
10601,0.00109874629726972
10600,0.00109349665311078
10599,0.00108811600758727
10598,0.00108260657172086
10597,0.00107697058646169
10596,0.00107121032180583
10595,0.00106532807591649
10594,0.00105926539575029
10593,0.00105302435014809
10592,0.00104660704117439
10591,0.00104001560292661
10590,0.00103325220034889
10589,0.00102630579582049
10588,0.00101917866402375
10587,0.00101187310380639
10586,0.00100439143703246
10585,0.000996736007441209
10584,0.000988975074112828
10583,0.00098111037805584
10582,0.000973143663493992
10581,0.000965076677383716
10580,0.00095691116893969
10579,0.000948638981196223
10578,0.000940261715075655
10577,0.000931780971173503
10576,0.000923198349316558
10575,0.000914515448129376
10574,0.000905819299965932
10573,0.00089711042591091
10572,0.000888389347400477
10571,0.000879656586081888
10570,0.000870912663673379
10569,0.000862144247079712
10568,0.000853351915422991
10567,0.000844536247457716
10566,0.000835697821433048
10565,0.000826837214955584
10564,0.0008180868725501
10563,0.000809446151007991
10562,0.000800914380402671
10561,0.000792490864483902
10560,0.000784174881074992
10559,0.000775961366639613
10558,0.000767849250360059
10557,0.000759837432403639
10556,0.000751924784314532
10555,0.000744110149409611
10554,0.000736446545880554
10553,0.000728931461727721
10552,0.000721562346809328
10551,0.000714336613737823
10550,0.000707251638779739
10549,0.00070032565254642
10548,0.00069355630135756
10547,0.000686941204535814
10546,0.000680477955274432
10545,0.000674164121500703
10544,0.000667986270215428
10543,0.000661942989726659
10542,0.000656032840570567
10541,0.000650254356579918
10540,0.000644606045948058
10539,0.000639102196241881
10538,0.000633741606287454
10537,0.000628523055870639
10536,0.000623445306763664
10535,0.000618507103743219
10534,0.000613642310729306
10533,0.000608851421720788
10532,0.000604134923726267
10531,0.000599493296951665
10530,0.000594927014984764
10529,0.000590441912592567
10528,0.000586038529476471
10527,0.000581717399808814
10526,0.000577479052402294
10525,0.000573324010875486
10524,0.000569204402367746
10523,0.000565122371978206
10522,0.000561080052078027
10521,0.000557079561852979
10520,0.000553123006860339
10519,0.000549231247633645
10518,0.000545406450903633
10517,0.000541650769100101
10516,0.00053796633987562
10515,0.000534355285640255
10514,0.00053075572132486
10513,0.000527170320679894
10512,0.000523601737477042
10511,0.00052005260512974
10510,0.000516525536330854
10509,0.000513011542514063
10508,0.000509513031329138
10507,0.000506032387087919
10506,0.000502571970532726
10505,0.000499134118621734
10504,0.000495691302748846
10503,0.000492244662314727
10502,0.000488795328112795
10501,0.000485344422245791
10500,0.000481893058046283
10499,0.000478386531020683
10498,0.000474825809017511
10497,0.000471211850592103
10496,0.000467545604947671
10495,0.000463828011880132
10494,0.000460113971618455
10493,0.000456403424309171
10492,0.00045269630444843
10491,0.00044899254086855
10490,0.000445292056727061
10489,0.000441564095820338
10488,0.000437808955025218
10487,0.000434026917250039
10486,0.000430218251213287
10485,0.000426383211235996
10484,0.000422584085989795
10483,0.000418819336094141
10482,0.000415087420762787
10481,0.000411386797975028
10480,0.000407715924645798
10479,0.000404092403304991
10478,0.000400514244066227
10477,0.000396979460062737
10476,0.000393486067704998
10475,0.000390032086934349
10474,0.000386664320361715
10473,0.000383379840623344
10472,0.000380175726604604
10471,0.000377049064086381
10470,0.000373996946377147
10469,0.000371042660258318
10468,0.000368183467895896
10467,0.00036541664173848
10466,0.000362739465166783
10465,0.000360149233131472
10464,0.000357628051484231
10463,0.000355173818762871
10462,0.000352784453400881
10461,0.000350457894031166
