Date:	09/05/2018		Time:	11:53		Version no:	0.00		Project name:	55		Sample name:	222		Section name:	section		Position	275.000031	mm	E0	0.000000	keV	E1	1.000000	keV/channel	sample surface	6.179952	cm	Tube anode:	Mo		Tube voltage:	30	kV	Tube current:	50	mA	gain	10		std. database			resultfile	result		matrix element	11		sample thickness	1.000000		air passage	0.560000	cm	comments	in position		peaking_time	2.200000	m-sec	trigger_threshold	547.363281	V	mca_bin_width	22.090000	no:	number_mca_channels	1024.000000	no:	gap_time	0.150000	m-sec	trigger_peaking_time	0.200000	m-sec	GAINDAC	18610		HIGHGAIN	1		TAURC	1		RCTAU	1		RCTAUFRAC	1		livetime	9.491672	seconds	runtime	10.000493	seconds	input_count_rate	21932.911293	cps	output_count_rate	18293.498496	cps	triggers	208180	seconds	events_in_run	182944	seconds	channel	content		1	0
591	76
592	85
593	75
594	73
595	79
596	72
597	98
598	77
599	101
600	83
601	81
602	72
603	74
604	69
605	81
606	92
607	70
608	90
609	92
610	69
611	97
612	85
613	89
614	96
615	78
616	92
617	91
618	87
619	101
620	94
621	101
622	85
623	90
624	92
625	84
626	72
627	88
628	75
629	78
630	102
631	83
632	83
633	91
634	100
635	81
636	113
637	85
638	100
639	88
640	102
641	82
642	116
643	84
644	91
645	91
646	94
647	89
648	87
649	96
650	98
651	79
652	76
653	120
654	95
655	91
656	83
657	111
658	99
659	95
660	82
661	85
662	111
663	90
664	80
665	90
666	102
667	116
668	118
669	92
670	109
671	99
672	91
673	99
674	84
675	111
676	91
677	88
678	94
679	100
680	101
681	93
682	112
683	105
684	105
685	95
686	99
687	103
688	96
689	105
690	112
691	100
692	94
693	122
694	122
695	116
696	99
697	107
698	103
699	102
700	95
701	126
702	103
703	120
704	122
705	109
706	118
707	106
708	122
709	103
710	114
711	123
712	116
713	105
714	87
715	108
716	110
717	119
718	102
719	102
720	98
721	107
722	115
723	105
724	109
725	116
726	136
727	119
728	98
729	118
730	123
731	103
732	118
733	117
734	118
735	112
736	107
737	117
738	113
739	119
740	111
741	128
742	126
743	106
744	103
745	114
746	124
747	112
748	113
749	111
750	104
751	118
752	118
753	111
754	123
755	125
756	96
757	141
758	123
759	125
760	105
761	141
762	126
763	143
764	151
765	173
766	189
767	200
768	218
769	242
770	261
771	275
772	307
773	291
774	285
775	251
776	277
777	265
778	231
779	191
780	184
781	166
782	149
783	152
784	142
785	134
786	126
787	108
788	146
789	119
790	124
791	121
792	104
793	120
794	128
795	108
796	121
797	101
798	135
799	126
800	125
801	121
802	122
803	117
804	130
805	121
806	109
807	107
808	121
809	112
810	120
811	130
812	145
813	146
814	125
815	136
816	138
817	133
818	123
819	148
820	146
821	122
822	110
823	115
824	122
825	124
826	123
827	116
828	135
829	129
830	132
831	129
832	126
833	139
834	142
835	135
836	131
837	133
838	113
839	143
840	142
841	127
842	141
843	169
844	106
845	143
846	132
847	120
848	145
849	124
850	133
851	130
852	142
853	155
854	150
855	146
856	157
857	169
858	142
859	164
860	150
861	189
862	206
863	195
864	198
865	210
866	195
867	217
868	199
869	210
870	214
871	191
872	216
873	199
874	235
875	225
876	209
877	214
