C:\Data\BAS_sjro\Kite-2-1     09/05/2018  re-evaluated data
peakarea
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	kcps	MSE	Mg	Al	Si	P	S	Cl	Ar	K	Ca	Ti	V	Cr	Mn	Fe	Co	Ni	Cu	Zn	As	Se	Br	Rb	Sr	Y	Zr	Sn	I	Cs	Ba	Ta	W	Ir	Pt	Au	Hg	Pb	Th	U	D1	S1	S2	S3	Mo inc	Mo coh	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000335.spe	179.20	6.25	1	0.018354	-0.021764	0.006356	0.113123	19124.00000	1.47	0	22	84	0	0	0	169	174	2875	1781	63	57	1318	75645	311	128	212	170	19	13	115	199	1854	0	387	0	14	0	61	152	330	0	95	44	5	65	100	0	117	362	0	1194762697380698	12602	3820	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000336.spe	179.40	6.25	1	0.018356	-0.021764	0.006379	0.113123	19067.00000	1.42	0	26	92	0	11	8	157	165	3049	1715	76	38	1146	75139	167	104	206	111	63	39	125	136	1873	0	353	0	0	0	38	149	297	30	95	36	28	0	59	0	164	454	0	79821825489829	12596	3926	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000337.spe	179.60	6.25	1	0.018355	-0.021764	0.006399	0.113123	18985.00000	1.55	0	21	100	0	0	0	168	148	2985	1711	96	40	1164	74084	158	129	185	110	27	21	84	35	1759	0	406	0	10	0	35	178	311	18	0	59	0	0	0	50	104	418	6	1695160483892354	12758	3995	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000338.spe	179.80	6.25	1	0.018360	-0.021764	0.006399	0.113123	19054.00000	1.37	0	48	88	10	17	10	187	136	2987	1765	95	49	1275	74193	67	67	217	135	0	114	109	60	1826	0	428	0	0	0	46	136	309	31	51	59	0	85	0	0	64	472	11	0	12712	4025	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000339.spe	180.00	6.24	1	0.018359	-0.021764	0.006434	0.113123	19118.00000	1.43	0	18	77	0	0	9	180	152	3046	1784	156	23	1236	73833	120	117	226	156	43	96	87	34	1926	0	381	0	18	0	0	146	367	69	58	0	0	0	38	0	129	404	0	222760881439318	12812	4029	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000340.spe	180.20	6.24	1	0.018360	-0.021764	0.006418	0.113123	19045.00000	1.56	0	18	88	0	0	7	179	170	3215	1968	65	51	1171	72834	204	91	270	99	26	0	25	63	1886	0	293	0	0	0	0	111	297	41	106	13	13	0	0	21	246	373	17	0	12862	3985	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000341.spe	180.40	6.23	1	0.018360	-0.021764	0.006403	0.113123	19098.00000	1.63	49	42	110	28	11	13	154	168	3427	1827	93	41	1034	72303	190	68	216	71	0	26	0	68	1995	0	330	0	6	0	13	135	273	0	73	11	58	125	86	80	52	374	7	0	13320	3857	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000342.spe	180.60	6.23	1	0.018356	-0.021764	0.006335	0.113123	19297.00000	1.47	0	34	92	0	0	0	126	135	3127	1774	87	42	998	74165	121	79	230	74	18	16	69	99	1903	0	416	0	0	0	37	152	311	23	76	38	23	0	19	18	85	402	0	1821973082840419	13348	3984	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000343.spe	180.80	6.23	1	0.018355	-0.021764	0.006383	0.113123	19432.00000	1.37	5	17	112	0	12	6	175	161	3190	1773	115	61	1038	75163	226	136	150	101	0	0	58	0	1850	0	492	0	0	0	46	197	343	39	81	0	0	0	43	0	71	442	14	0	13480	3979	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000344.spe	181.00	6.22	1	0.018354	-0.021764	0.006401	0.113123	19432.00000	1.52	0	41	112	8	19	32	192	153	3176	1761	98	92	1089	75464	156	136	211	89	0	12	53	55	1880	25	451	0	24	0	45	131	298	14	39	0	0	7	0	0	106	480	36	0	13217	4016	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000345.spe	181.20	6.22	1	0.018359	-0.021764	0.006353	0.113123	19636.00000	1.28	0	37	87	0	16	0	175	170	3171	1877	105	46	1145	76179	125	98	224	84	68	0	102	5	1877	0	415	0	0	0	53	150	310	56	124	0	50	10	0	0	255	430	15	1255566471589198	13505	3823	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000346.spe	181.40	6.22	1	0.018357	-0.021764	0.006337	0.113123	19771.00000	1.53	13	35	133	15	11	11	164	173	3233	1728	122	45	1087	76620	215	99	226	101	0	0	179	13	2064	0	468	0	0	0	40	171	340	0	78	42	0	45	0	0	60	396	6	0	13328	3831	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000347.spe	181.60	6.21	1	0.018355	-0.021764	0.006314	0.113123	19851.00000	1.46	40	49	147	12	4	14	191	163	3163	1861	95	56	1177	77111	238	112	298	111	50	49	122	20	1839	0	473	0	16	0	31	152	335	71	62	65	0	0	0	24	197	433	7	0	13469	3803	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000348.spe	181.80	6.21	1	0.018358	-0.021764	0.006458	0.113123	19786.00000	1.39	15	27	121	0	6	7	184	167	3110	1896	82	59	1329	75928	65	121	213	183	0	40	28	35	1910	0	380	0	0	0	27	207	345	49	61	13	121	64	0	0	100	508	22	0	13505	4089	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000349.spe	182.00	6.20	1	0.018359	-0.021764	0.006500	0.113123	19772.00000	1.37	0	23	96	0	0	0	164	153	3210	1806	117	51	1411	75319	206	92	219	89	0	0	99	31	1946	0	350	0	11	0	6	158	318	40	104	105	44	144	18	0	21	404	12	628278344851108	13290	4145	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000350.spe	182.20	6.20	1	0.018357	-0.021764	0.006514	0.113123	19932.00000	1.52	4	27	105	30	19	6	158	142	3212	1853	152	28	1465	76781	127	117	214	40	16	0	25	81	1912	39	537	0	11	0	0	146	360	0	20	0	0	0	97	36	111	430	0	0	13297	3898	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000351.spe	182.40	6.19	1	0.018356	-0.021764	0.006468	0.113123	19553.00000	1.48	0	35	97	16	0	0	190	156	3075	1742	103	46	1145	73788	250	94	243	182	0	51	86	95	1927	4	530	0	31	0	26	192	401	49	46	9	71	173	8	23	8	395	0	0	13748	4094	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000352.spe	182.60	6.19	1	0.018355	-0.021764	0.006452	0.113123	19459.00000	1.56	21	59	127	12	11	7	159	190	2885	1816	116	47	1423	72553	182	132	294	129	15	24	82	119	1749	0	449	0	12	0	0	165	326	50	101	33	42	13	88	0	90	425	5	479269947672853	13667	3908	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000353.spe	182.80	6.19	1	0.018358	-0.021764	0.006356	0.113123	19296.00000	1.35	0	44	122	0	0	0	178	136	2834	1660	84	36	1448	71156	123	105	266	176	0	38	80	148	1864	34	491	0	12	0	23	138	322	86	104	104	25	59	105	29	151	452	0	0	14163	4037	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000354.spe	183.00	6.19	1	0.018357	-0.021764	0.006366	0.113123	19300.00000	1.39	12	36	76	6	12	0	176	128	2799	1588	145	50	1264	70969	390	94	214	77	0	30	41	145	1748	0	416	0	16	0	7	129	352	53	67	62	41	46	0	0	116	370	0	0	13515	4084	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000355.spe	183.20	6.19	1	0.018359	-0.021764	0.006341	0.113123	19163.00000	1.52	0	49	98	18	11	11	187	146	2803	1570	106	33	1220	70253	153	67	216	84	18	59	159	149	1892	0	339	0	14	0	42	115	307	23	88	72	64	76	29	48	97	386	0	2104925657014385	13769	4204	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000356.spe	183.40	6.19	1	0.018360	-0.021764	0.006313	0.113123	18838.00000	1.48	5	36	105	0	0	22	178	161	2587	1587	94	16	987	67884	249	125	223	127	32	102	85	0	1714	0	256	0	0	0	36	162	372	41	55	64	38	0	0	0	163	444	17	476842507626391	13811	4007	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000357.spe	183.60	6.19	1	0.018358	-0.021764	0.006287	0.113123	18383.00000	1.42	11	32	73	0	28	11	181	123	2467	1503	74	41	1034	64843	146	108	197	130	0	0	80	64	1955	0	429	0	37	0	17	185	440	42	88	0	16	76	0	0	77	398	0	0	13800	4051	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000358.spe	183.80	6.19	1	0.018355	-0.021764	0.006436	0.113123	18291.00000	1.35	0	33	84	0	19	12	162	151	2544	1621	101	6	1113	63569	276	63	175	102	0	60	103	70	1822	0	484	0	19	0	0	207	353	65	20	57	31	0	0	0	131	295	5	0	14063	4013	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000359.spe	184.00	6.19	1	0.018358	-0.021764	0.006478	0.113123	17902.00000	1.45	0	10	57	0	15	0	174	99	2427	1369	67	25	1178	60842	212	92	199	123	0	18	136	0	1852	0	418	0	15	0	14	140	341	61	126	67	10	31	64	24	44	332	4	0	13984	3982	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000360.spe	184.20	6.19	1	0.018359	-0.021764	0.006430	0.113123	17935.00000	1.43	0	24	93	11	24	16	189	121	2438	1421	173	22	1024	61425	66	79	217	75	0	15	164	68	1776	0	344	5	21	0	7	140	264	32	68	134	0	71	26	0	87	392	0	0	13893	4008	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000361.spe	184.40	6.19	1	0.018359	-0.021764	0.006398	0.113123	18076.00000	1.43	0	23	63	0	0	7	179	151	2468	1463	78	54	900	62277	158	115	182	113	0	11	90	86	1615	0	412	0	16	0	5	166	316	20	72	9	19	32	0	0	158	347	7	0	13765	3958	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000362.spe	184.60	6.19	1	0.018355	-0.021764	0.006363	0.113123	18057.00000	1.29	15	36	109	16	17	0	183	132	2448	1467	96	14	778	61070	213	85	204	88	0	0	133	55	1754	0	441	0	0	0	0	160	381	42	46	0	34	37	0	0	93	318	0	0	14145	4136	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000363.spe	184.80	6.19	1	0.018357	-0.021764	0.006390	0.113123	18008.00000	1.43	0	0	80	20	21	0	175	119	2301	1401	95	32	902	60097	284	92	187	152	0	0	98	58	1917	0	428	0	0	15	16	150	331	65	114	16	0	111	0	25	143	270	0	0	14411	3916	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000364.spe	185.00	6.18	1	0.018359	-0.021764	0.006348	0.113123	18084.00000	1.34	23	46	79	21	25	26	158	161	2258	1414	77	89	1003	60265	76	71	218	56	0	21	138	88	1868	0	430	5	15	0	26	115	352	16	141	46	0	18	14	60	88	401	20	1943245801751118	14314	3998	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000365.spe	185.20	6.18	1	0.018358	-0.021764	0.006319	0.113123	17812.00000	1.40	0	0	44	0	0	0	163	163	2135	1351	66	28	770	58338	208	121	246	76	0	0	27	0	1882	0	324	0	31	0	38	138	334	51	90	34	43	0	0	0	82	275	0	34703112241779	14423	4021	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000366.spe	185.40	6.18	1	0.018355	-0.021764	0.006352	0.113123	17618.00000	1.33	0	20	63	0	5	0	190	149	2157	1255	74	22	844	57016	185	108	191	73	59	0	107	0	1870	0	430	0	11	0	5	140	351	25	90	75	0	0	0	0	134	351	0	144308646053827	14129	4035	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000367.spe	185.60	6.17	1	0.018356	-0.021764	0.006372	0.113123	17716.00000	1.36	0	15	94	18	0	0	199	139	2181	1243	97	13	835	57449	308	87	279	85	0	20	57	113	1798	0	351	0	0	0	0	150	349	106	75	60	54	9	6	0	94	250	0	1256563551677044	14196	4031	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000368.spe	185.80	6.17	1	0.018355	-0.021764	0.006385	0.113123	18665.00000	1.43	0	39	93	9	5	4	161	124	2500	1381	117	20	917	63130	271	108	257	137	89	23	150	91	1802	0	299	0	0	0	29	169	350	84	75	36	25	0	82	0	115	312	17	719322193427161	14770	3895	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000369.spe	186.00	6.16	1	0.018357	-0.021764	0.006469	0.113123	18581.00000	1.40	0	22	95	13	23	6	199	138	2513	1473	72	47	914	63099	286	145	279	133	0	0	156	54	1843	0	496	0	0	0	30	129	358	36	119	47	36	56	63	80	113	314	7	1567520412295740	14501	4288	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000370.spe	186.20	6.16	1	0.018359	-0.021764	0.006469	0.113123	18364.00000	1.33	0	35	98	18	15	9	186	145	2404	1462	85	50	931	61811	128	59	113	43	18	113	176	8	1879	0	407	0	19	0	0	230	411	4	29	17	0	0	0	0	133	415	13	0	14112	4005	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000371.spe	186.40	6.16	1	0.018359	-0.021764	0.006497	0.113123	18258.00000	1.33	13	18	92	12	19	0	170	139	2588	1368	104	21	982	61392	134	86	201	66	0	8	104	32	1783	0	450	0	15	0	26	173	351	18	0	0	0	44	29	6	74	312	0	1469484922373584	13861	3894	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000372.spe	186.60	6.15	1	0.018361	-0.021764	0.006482	0.113123	18275.00000	1.48	17	50	111	0	8	0	151	139	2815	1442	108	8	1036	62281	155	122	193	154	0	0	0	55	1890	46	419	0	5	0	0	211	325	32	55	0	0	0	0	69	8	329	13	213306168711822	14127	4126	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000373.spe	186.80	6.15	1	0.018361	-0.021764	0.006389	0.113123	17247.00000	1.47	18	18	113	12	0	6	204	114	2387	1256	46	22	847	55890	132	54	195	89	0	0	0	81	1817	0	466	0	0	4	28	147	270	58	90	82	94	83	32	63	0	329	0	0	13804	3854	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000374.spe	187.00	6.15	1	0.018355	-0.021764	0.006389	0.113123	17526.00000	1.33	0	22	69	0	0	0	174	101	2299	1424	127	20	891	57449	242	33	260	79	0	0	118	0	1822	0	334	0	0	0	0	184	370	100	84	87	23	67	79	66	86	337	0	1676176518916729	14236	3830	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000375.spe	187.20	6.15	1	0.018355	-0.021764	0.006389	0.113123	17588.00000	1.28	11	40	90	0	28	0	208	151	2449	1391	80	41	985	58111	271	40	210	132	0	50	33	37	1804	0	431	0	18	0	34	148	362	96	112	11	61	49	0	34	45	310	15	1758057132663103	13762	3862	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000376.spe	187.40	6.14	1	0.018354	-0.021764	0.006369	0.113123	17614.00000	1.39	11	28	91	0	6	8	174	148	2371	1319	94	26	980	58552	233	103	204	108	52	14	149	0	1750	0	451	0	26	0	41	167	382	70	82	0	6	0	31	0	63	381	0	673933985978114	14004	3872	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000377.spe	187.60	6.14	1	0.018353	-0.021764	0.006393	0.113123	17848.00000	1.43	0	8	87	0	9	0	189	139	2433	1402	90	43	885	60172	299	109	175	61	0	82	118	30	1868	0	407	0	24	0	10	192	353	87	89	15	52	53	0	15	118	293	0	0	13730	3849	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000378.spe	187.80	6.14	1	0.018354	-0.021764	0.006445	0.113123	17917.00000	1.45	0	0	73	0	6	13	161	142	2407	1391	91	9	982	59840	394	81	203	124	12	62	132	45	1780	0	462	0	0	4	7	159	358	63	82	13	0	0	0	0	176	279	8	0	13955	3862	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000379.spe	188.00	6.13	1	0.018357	-0.021764	0.006445	0.113123	18083.00000	1.38	0	33	98	0	0	0	165	123	2539	1445	71	53	1203	61000	436	115	240	130	0	66	167	0	1823	0	477	4	5	0	0	168	294	20	73	55	13	61	63	62	91	216	16	631824945676621	14144	4146	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000380.spe	188.20	6.12	1	0.018360	-0.021764	0.006408	0.113123	18303.00000	1.27	16	49	79	13	17	0	156	158	2672	1478	90	31	1523	61888	230	110	304	110	0	8	175	48	1735	0	415	0	7	0	24	168	390	74	105	69	21	88	67	40	62	456	7	1692767706223028	13956	4001	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000381.spe	188.40	6.12	1	0.018357	-0.021764	0.006408	0.113123	18631.00000	1.44	0	45	98	0	0	18	167	166	2589	1534	69	19	1661	64091	304	74	164	109	0	51	102	95	1905	0	360	0	10	0	41	207	348	0	44	12	7	25	0	0	93	315	0	853663770789048	13974	4046	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000382.spe	188.60	6.11	1	0.018355	-0.021764	0.006448	0.113123	19127.00000	1.35	0	26	84	0	0	0	169	156	2823	1584	86	45	1880	67240	349	124	262	136	0	0	92	5	1813	0	552	0	7	0	20	200	399	79	102	57	79	60	0	21	21	429	0	1314801311958113	13959	3995	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000383.spe	188.80	6.11	1	0.018354	-0.021764	0.006470	0.113123	18948.00000	1.48	0	36	99	0	18	5	164	141	2985	1511	110	59	1778	65884	307	49	259	132	0	44	226	117	2100	25	416	0	16	0	36	171	348	81	90	0	47	57	24	75	77	404	0	0	14377	4013	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000384.spe	189.00	6.11	1	0.018353	-0.021764	0.006470	0.113123	18928.00000	1.34	0	29	81	0	0	0	172	139	2847	1573	95	47	1724	65940	296	80	208	75	0	71	114	65	1870	0	395	0	15	0	29	177	414	60	60	15	24	71	81	0	125	378	14	0	13981	3915	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000385.spe	189.20	6.11	1	0.018352	-0.021764	0.006491	0.113123	19294.00000	1.51	0	26	103	7	23	0	169	160	2765	1562	113	48	1600	69067	282	95	224	126	0	98	135	0	1985	73	464	0	11	0	46	199	411	37	28	0	0	0	58	90	101	456	0	0	14171	4104	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000386.spe	189.40	6.11	1	0.018357	-0.021764	0.006544	0.113123	19415.00000	1.30	0	32	63	0	0	0	165	165	2857	1673	130	57	1683	69638	237	125	305	159	0	28	115	41	1995	0	423	0	0	0	0	126	326	73	105	129	69	40	149	0	81	417	6	0	13972	3912	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000387.spe	189.60	6.11	1	0.018355	-0.021764	0.006522	0.113123	19579.00000	1.50	0	29	100	6	9	5	181	152	3026	1631	106	46	1686	70072	252	89	211	88	0	59	66	45	1879	0	524	0	0	0	31	152	343	80	147	76	81	51	55	72	161	429	0	0	14328	4162	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000388.spe	189.80	6.11	1	0.018354	-0.021764	0.006522	0.113123	19641.00000	1.26	21	34	98	9	10	11	162	224	3063	1607	105	28	1674	70619	344	107	266	133	0	30	119	165	1831	0	449	0	10	0	30	188	365	8	93	40	14	72	48	0	0	362	10	0	14358	4221	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000389.spe	190.00	6.10	1	0.018352	-0.021764	0.006501	0.113123	19635.00000	1.61	0	26	98	4	9	0	164	176	3027	1680	90	56	1496	71003	360	85	300	136	0	47	129	7	1958	22	490	0	9	0	101	127	371	54	80	40	62	85	55	117	22	424	0	1658948445549564	13917	4107	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000390.spe	190.20	6.10	1	0.018359	-0.021764	0.006391	0.113123	19485.00000	1.24	13	20	96	13	6	0	159	144	2891	1568	85	26	1711	70707	196	61	152	137	0	45	142	99	1934	0	426	0	7	0	42	209	345	29	43	0	54	11	61	0	98	420	0	0	13670	3940	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000391.spe	190.40	6.10	1	0.018357	-0.021764	0.006379	0.113123	19088.00000	1.38	0	26	87	10	0	7	167	163	2856	1581	85	43	1939	67440	389	90	209	59	0	0	135	38	1877	0	423	0	9	0	21	148	325	46	84	37	0	18	45	0	126	322	0	870277503240206	13922	3891	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000392.spe	190.60	6.10	1	0.018358	-0.021764	0.006346	0.113123	19397.00000	1.35	8	14	63	0	9	5	199	135	2864	1714	60	50	1920	69175	254	134	275	121	0	0	117	0	1899	0	343	0	0	5	27	140	411	82	84	38	5	24	0	13	49	413	10	0	14112	4043	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000393.spe	190.80	6.11	1	0.018360	-0.021764	0.006367	0.113123	19309.00000	1.45	8	36	118	7	6	0	163	165	2689	1651	186	47	2271	68164	172	77	187	160	0	0	15	53	1946	0	460	0	28	0	0	201	372	37	72	0	65	30	0	0	96	477	17	0	13862	3978	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000394.spe	191.00	6.11	1	0.018361	-0.021764	0.006408	0.113123	18900.00000	1.39	15	47	123	23	26	12	185	139	2831	1589	174	28	1843	66247	225	89	238	115	0	18	103	48	1710	0	505	0	17	0	24	156	357	87	118	35	20	21	0	65	140	335	0	0	13919	3957	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000395.spe	191.20	6.11	1	0.018361	-0.021764	0.006432	0.113123	18854.00000	1.49	13	78	102	5	16	14	176	146	2683	1624	96	50	1229	66222	231	113	245	114	0	0	142	0	1867	0	405	0	14	0	9	126	368	67	106	45	0	45	0	0	107	377	30	552620142779933	14077	3990	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000396.spe	191.40	6.11	1	0.018362	-0.021764	0.006447	0.113123	18564.00000	1.58	0	16	83	0	10	0	164	172	2742	1633	94	31	966	64248	249	103	241	132	5	4	106	64	1875	0	342	0	0	0	16	191	372	45	66	0	13	0	0	0	87	339	18	416498358814948	13863	3890	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000397.spe	191.60	6.11	1	0.018358	-0.021764	0.006447	0.113123	18408.00000	1.39	0	25	90	13	0	11	136	150	2619	1665	94	45	804	63907	300	57	187	65	0	76	132	83	2003	0	415	0	32	0	7	204	327	0	0	18	0	55	92	0	50	337	0	137574084217831	14372	3990	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000398.spe	191.80	6.11	1	0.018358	-0.021764	0.006500	0.113123	18436.00000	1.38	0	38	116	0	6	5	193	117	2753	1725	89	20	921	64272	237	112	176	75	0	130	129	120	1836	0	452	0	0	0	0	199	339	46	15	20	15	0	0	11	132	314	5	1674200501076270	13988	3935	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000399.spe	192.00	6.10	1	0.018358	-0.021764	0.006520	0.113123	18616.00000	1.39	0	26	120	6	0	0	190	146	2748	1681	87	64	901	65429	178	114	288	187	0	22	9	126	1789	0	528	0	0	0	7	168	425	47	79	0	84	95	31	56	81	472	0	1034797092219429	14222	3869	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000400.spe	192.20	6.10	1	0.018358	-0.021764	0.006551	0.113123	18536.00000	1.38	44	50	89	13	0	6	200	147	2626	1680	112	32	843	64631	207	118	261	127	0	65	192	0	1842	0	395	0	8	0	5	168	347	37	102	63	37	99	27	0	48	341	13	0	14073	4071	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000401.spe	192.40	6.10	1	0.018356	-0.021764	0.006575	0.113123	18543.00000	1.34	35	44	111	0	21	0	158	159	2665	1619	84	15	842	64248	340	94	219	66	0	89	87	47	1953	0	443	0	16	0	41	146	332	8	65	27	16	114	88	0	0	217	20	0	14035	3960	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000402.spe	192.60	6.10	1	0.018357	-0.021764	0.006563	0.113123	18650.00000	1.47	0	44	79	5	0	0	163	136	2591	1743	62	22	747	64986	298	70	190	55	14	0	126	0	1738	0	552	0	0	0	0	126	339	23	67	0	0	0	0	0	101	247	0	0	14082	4020	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000403.spe	192.80	6.09	1	0.018357	-0.021764	0.006581	0.113123	18582.00000	1.48	0	29	105	12	9	0	177	128	2591	1756	31	77	691	64815	224	86	208	95	57	0	185	26	1732	0	410	0	31	0	0	166	336	84	131	50	0	0	55	0	110	328	5	502071418247957	13964	3890	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000404.spe	193.00	6.09	1	0.018357	-0.021764	0.006597	0.113123	18540.00000	1.49	0	31	103	0	8	0	161	149	2487	1573	131	71	714	64346	293	105	220	110	39	0	114	109	1791	0	478	0	0	0	27	259	402	30	22	0	21	0	0	0	109	288	24	0	14405	3868	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000405.spe	193.20	6.09	1	0.018355	-0.021764	0.006539	0.113123	18340.00000	1.40	0	13	100	0	11	5	160	124	2492	1556	111	9	782	63034	335	57	222	125	26	0	202	28	1757	0	432	0	0	0	25	175	415	71	96	0	0	15	0	0	105	300	0	0	14138	4144	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000406.spe	193.40	6.09	1	0.018354	-0.021764	0.006555	0.113123	18338.00000	1.44	9	0	83	0	14	0	182	134	2433	1487	74	59	835	63183	417	118	284	118	7	63	50	32	1815	0	507	0	12	0	43	113	334	23	27	72	65	27	43	9	27	346	0	452467576741764	14278	4049	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000407.spe	193.60	6.09	1	0.018357	-0.021764	0.006504	0.113123	18485.00000	1.57	0	15	100	0	5	0	173	146	2514	1528	77	23	994	64307	422	113	224	92	0	54	79	37	1742	0	522	0	24	0	46	149	345	62	136	0	84	36	81	25	35	229	7	0	13791	4040	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000408.spe	193.80	6.08	1	0.018359	-0.021764	0.006466	0.113123	18382.00000	1.44	6	41	88	0	0	0	151	153	2676	1660	60	53	1097	64663	287	91	263	122	0	70	161	44	1854	0	311	0	17	0	0	150	387	87	46	14	0	103	40	0	100	314	13	1287359876806778	13901	3956	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000409.spe	194.00	6.08	1	0.018360	-0.021764	0.006449	0.113123	18412.00000	1.54	0	20	74	0	0	11	194	149	2599	1672	94	40	1079	64937	100	49	214	105	0	27	231	16	1803	0	499	0	7	0	17	162	364	14	0	0	0	7	7	0	96	428	6	431099473692173	13705	3909	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000410.spe	194.20	6.08	1	0.018356	-0.021764	0.006359	0.113123	18425.00000	1.42	12	26	138	11	13	4	140	148	2632	1514	180	9	1247	65097	198	118	271	120	0	36	174	77	1842	0	558	0	0	0	0	151	389	36	117	0	35	33	0	76	130	427	0	249371457974320	13760	3964	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000411.spe	194.40	6.08	1	0.018357	-0.021764	0.006342	0.113123	18664.00000	1.48	0	7	98	7	0	0	182	144	2652	1563	136	15	1298	66632	107	87	238	78	0	13	93	56	1967	0	378	0	23	0	0	140	306	20	94	35	54	96	0	46	100	373	9	90943460113276	13735	4061	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000412.spe	194.60	6.08	1	0.018354	-0.021764	0.006310	0.113123	18631.00000	1.31	8	38	114	18	5	6	176	145	2819	1648	83	27	1188	66233	199	65	202	167	0	17	97	60	1943	0	436	0	7	0	0	194	373	65	86	49	41	100	98	68	10	443	0	0	13593	3910	
C:\Data\BAS_sjro\Kite-2-1\XRF data\L000413.spe	194.80	6.08	1	0.018353	-0.021764	0.006327	0.113123	18894.00000	1.37	0	22	93	0	9	8	161	169	2820	1659	88	47	964	68920	275	90	209	71	0	0	86	59	1772	0	413	0	16	0	17	167	362	24	85	27	78	107	71	65	0	376	9	0	13506	3849	
